aficionado_id,segmento,cluster,tramo_edad,sexo,tipo_abono,antiguedad_anios,provincia,sesiones_totales,duracion_media_min,tasa_apertura_notif,compras_totales,gasto_total_eur,plataformas_seguidas,interacciones_rrss,F_valor,F_ewom,F_info
AF-666FF1AF72,Aficionado latente,0,55+,Hombre,Abonado,9.0,Lugo,58,3.5143181818181817,0.26,0,9.11,2,9,4.5,3.0,3.5
AF-9B396B4AC8,Hincha digital intensivo,3,25-34,Hombre,No socio,3.0,A Coruña,495,11.88,0.751131221719457,7,17.1,4,158,5.5,3.75,7.0
AF-4E051C1234,Aficionado latente,0,35-44,Hombre,No socio,9.0,Pontevedra,59,3.3443181818181817,0.2037037037037037,2,15.39,1,0,4.0,2.75,2.5
AF-CCAD65DC85,Seguidor social,2,18-24,Hombre,No socio,6.0,Madrid,238,7.011363636363637,0.4765957446808511,3,0.0,5,163,4.5,2.0,4.0
AF-2D318F03BF,Aficionado latente,0,35-44,Hombre,Socio digital,8.0,A Coruña,9,0.858409090909091,0.055248618784530384,0,0.0,2,21,3.5,3.5,3.0
AF-E94D66D8D3,Hincha digital intensivo,3,25-34,Mujer,Socio digital,9.0,A Coruña,333,7.58590909090909,0.5633802816901409,7,45.36,3,149,4.5,5.0,6.0
AF-4ACB7D54DA,Hincha digital intensivo,3,25-34,Hombre,No socio,6.0,Madrid,432,9.446818181818182,0.645933014354067,8,60.7,4,262,5.25,3.75,5.5
AF-84880B8446,Aficionado latente,0,45-54,Hombre,Socio digital,6.0,A Coruña,61,3.2388636363636363,0.1875,1,0.0,0,0,3.75,3.0,5.5
AF-31846F2740,Aficionado latente,0,55+,Mujer,No socio,7.0,Pontevedra,129,5.767727272727273,0.334841628959276,1,74.78999999999999,2,30,4.5,2.25,2.5
AF-B2117015C6,Comprador de servicios,1,35-44,Mujer,No socio,3.0,Madrid,328,9.006818181818183,0.5394190871369294,7,0.0,0,0,4.75,4.0,4.5
AF-7425A4BA73,Comprador de servicios,1,45-54,Hombre,Abonado,4.0,Asturias,375,8.311136363636363,0.5797101449275363,9,154.53,3,49,3.25,4.75,4.0
AF-26725729A2,Hincha digital intensivo,3,25-34,Hombre,No socio,6.0,Pontevedra,289,8.021818181818183,0.509090909090909,6,15.06,3,139,5.25,4.75,4.5
AF-E643716928,Aficionado latente,0,45-54,Mujer,Abonado,4.0,Lugo,21,1.733409090909091,0.085,0,49.47,3,13,3.75,1.0,4.0
AF-EE669B5438,Aficionado latente,0,55+,Hombre,Socio digital,3.0,Pontevedra,38,2.3759090909090905,0.16145833333333334,0,0.0,1,1,3.5,3.25,2.0
AF-942B80F7DF,Comprador de servicios,1,35-44,Mujer,Abonado,11.0,A Coruña,350,9.270454545454546,0.6046511627906976,7,209.76,2,74,4.25,4.5,6.5
AF-9B38096B16,Seguidor social,2,55+,Hombre,No socio,11.0,Ourense,87,5.100681818181818,0.22641509433962265,2,23.39,1,91,4.25,3.75,4.0
AF-7211CAF04E,Seguidor social,2,25-34,Hombre,No socio,6.0,Asturias,54,2.833181818181818,0.18181818181818182,1,0.0,4,137,5.5,4.5,3.5
AF-32B6B8F809,Comprador de servicios,1,35-44,Hombre,Abonado,2.0,A Coruña,302,8.314545454545454,0.5161290322580645,2,221.35,1,52,5.75,4.5,3.0
AF-6031C61A44,Seguidor social,2,45-54,Hombre,No socio,6.0,A Coruña,180,5.598409090909091,0.3574660633484163,3,0.0,3,103,5.0,3.25,4.5
AF-6D0E90AC99,Seguidor social,2,18-24,Hombre,Socio digital,6.0,Asturias,106,5.635909090909092,0.3537117903930131,1,32.120000000000005,2,59,4.75,5.5,3.5
AF-A1D89D1E17,Aficionado latente,0,45-54,Mujer,No socio,8.0,A Coruña,34,2.099090909090909,0.14207650273224043,1,0.0,3,9,5.5,1.5,3.5
AF-74C32E08F3,Comprador de servicios,1,45-54,Hombre,Socio digital,1.0,Madrid,361,9.892727272727273,0.6607929515418502,9,74.17,3,66,4.5,4.75,6.0
AF-5D71B1690F,Comprador de servicios,1,55+,Hombre,Socio digital,13.0,Madrid,303,8.519090909090908,0.533678756476684,5,215.24,0,0,5.5,3.5,4.0
AF-AD1ABBB16A,Hincha digital intensivo,3,35-44,Hombre,No socio,14.0,A Coruña,390,8.506818181818183,0.6322314049586777,5,0.0,3,281,4.5,5.5,6.5
AF-AC49CE43FC,Comprador de servicios,1,25-34,Mujer,Abonado,12.0,Madrid,395,8.507045454545455,0.591743119266055,7,0.0,3,14,4.0,4.75,5.0
AF-89D81DE43B,Hincha digital intensivo,3,18-24,Mujer,Socio digital,16.0,A Coruña,353,7.4588636363636365,0.591743119266055,7,0.0,4,474,5.25,5.25,4.0
AF-B2B8EF2BE1,Aficionado latente,0,35-44,Mujer,No socio,11.0,A Coruña,37,2.396136363636364,0.10697674418604651,0,0.0,1,80,4.5,3.0,2.0
AF-49B98FC918,Seguidor social,2,55+,Mujer,Abonado,8.0,Barcelona,147,5.551363636363636,0.3574660633484163,2,0.0,2,58,4.75,3.5,4.0
AF-4A5049FDAB,Aficionado latente,0,25-34,Hombre,Abonado,19.0,A Coruña,161,5.432954545454546,0.35353535353535354,1,14.39,1,5,3.75,3.25,3.5
AF-F80DBCEDBE,Comprador de servicios,1,55+,Hombre,Abonado,7.0,Ourense,361,9.645681818181819,0.5789473684210527,5,37.62,1,8,4.0,3.5,6.5
AF-D65191B26C,Comprador de servicios,1,35-44,Hombre,No socio,6.0,Pontevedra,300,8.65931818181818,0.5906976744186047,6,36.81,2,56,5.25,5.75,5.0
AF-EDC9062F13,Seguidor social,2,45-54,Hombre,No socio,5.0,Ourense,93,4.7911363636363635,0.25229357798165136,2,78.84,2,129,5.25,4.25,1.5
AF-785C76ACA5,Aficionado latente,0,55+,Hombre,Socio digital,14.0,A Coruña,60,3.2524999999999995,0.18357487922705315,1,0.0,0,0,3.75,2.75,2.0
AF-4964E872B3,Aficionado latente,0,55+,Hombre,No socio,7.0,Madrid,14,1.3136363636363635,0.10396039603960396,0,0.0,2,12,5.0,3.75,2.5
AF-ECAE472D86,Hincha digital intensivo,3,18-24,Mujer,Socio digital,2.0,A Coruña,333,8.078863636363637,0.6183574879227053,5,26.13,4,257,6.0,4.5,5.5
AF-2D0CAF1507,Hincha digital intensivo,3,35-44,Hombre,Socio digital,7.0,A Coruña,384,9.579318181818183,0.6495327102803738,7,0.0,2,208,5.5,4.5,5.5
AF-41E7C879CB,Comprador de servicios,1,25-34,Hombre,Abonado,3.0,A Coruña,421,9.629545454545454,0.6125,5,86.03,1,8,5.5,4.0,5.0
AF-71DE95CC9E,Comprador de servicios,1,35-44,Hombre,Abonado,5.0,A Coruña,347,7.441590909090909,0.5714285714285714,10,69.78,4,102,4.25,3.25,6.0
AF-20F26FED39,Aficionado latente,0,18-24,Hombre,Abonado,6.0,Ourense,8,0.4777272727272727,0.05,0,0.0,2,25,3.5,3.75,3.0
AF-A16A59BF40,Aficionado latente,0,25-34,Hombre,No socio,10.0,A Coruña,70,3.4299999999999997,0.23902439024390243,1,0.0,3,79,3.25,3.0,4.0
AF-E6B1572580,Comprador de servicios,1,35-44,Hombre,No socio,11.0,A Coruña,336,8.375454545454545,0.5635593220338984,2,48.629999999999995,2,68,5.0,3.5,6.0
AF-D5545C86D5,Hincha digital intensivo,3,45-54,Hombre,No socio,9.0,A Coruña,341,8.878636363636364,0.5714285714285714,8,62.58,4,274,6.5,4.75,3.5
AF-5ED170D014,Hincha digital intensivo,3,35-44,Hombre,Abonado,4.0,A Coruña,326,9.74409090909091,0.6009615384615384,3,55.08,3,124,5.0,5.25,6.0
AF-262CEEA441,Hincha digital intensivo,3,35-44,Hombre,No socio,12.0,Barcelona,331,8.235909090909091,0.5463414634146342,3,119.94,2,143,4.75,6.0,6.0
AF-09F8233C0A,Seguidor social,2,45-54,Hombre,No socio,7.0,A Coruña,139,5.260909090909091,0.3177570093457944,1,7.84,3,106,5.5,4.25,3.0
AF-47DD2669D9,Comprador de servicios,1,45-54,Hombre,Abonado,19.0,A Coruña,371,8.949545454545454,0.5775862068965517,7,65.02000000000001,2,52,5.0,3.25,5.0
AF-E0A8AA3606,Seguidor social,2,25-34,Mujer,No socio,3.0,Otras,77,4.236590909090909,0.2920353982300885,4,0.0,3,122,4.25,4.0,3.0
AF-61B7EE7B98,Comprador de servicios,1,45-54,Mujer,Abonado,7.0,A Coruña,347,8.162045454545455,0.6079295154185022,6,31.99,1,12,4.5,4.0,4.5
AF-118042060B,Aficionado latente,0,35-44,Mujer,Socio digital,11.0,Pontevedra,55,3.3909090909090907,0.21621621621621623,3,0.0,0,0,6.0,4.0,3.0
AF-3EB5B4557D,Aficionado latente,0,18-24,Mujer,No socio,3.0,Pontevedra,5,0.5209090909090909,0.02617801047120419,0,0.0,1,27,3.25,2.5,3.5
AF-4EC82DA97D,Hincha digital intensivo,3,25-34,Hombre,Socio digital,6.0,A Coruña,370,9.51590909090909,0.5818965517241379,5,97.61,3,116,5.25,5.75,6.0
AF-04D0F10B98,Seguidor social,2,25-34,Hombre,Socio digital,6.0,Pontevedra,95,5.555227272727273,0.26126126126126126,2,58.52,2,110,4.75,3.5,4.0
AF-C245DC3177,Aficionado latente,0,35-44,Hombre,No socio,5.0,Ourense,2,0.09363636363636364,0.011049723756906077,0,0.0,1,28,3.5,2.0,2.0
AF-04DBEBA3C5,Hincha digital intensivo,3,25-34,Hombre,Abonado,6.0,Barcelona,340,7.4602272727272725,0.5384615384615384,6,45.14,4,62,6.0,3.75,2.0
AF-B6CE9C5AFC,Seguidor social,2,25-34,Mujer,No socio,14.0,Barcelona,101,5.340909090909091,0.33,1,27.05,4,85,3.75,5.0,3.5
AF-946C2AC3B0,Seguidor social,2,55+,Hombre,No socio,9.0,Madrid,119,4.6525,0.2920353982300885,4,26.68,2,149,4.25,3.5,2.5
AF-F7815FC299,Hincha digital intensivo,3,35-44,Mujer,Socio digital,26.0,A Coruña,366,9.585227272727273,0.5727272727272728,5,23.15,4,186,5.5,5.5,6.0
AF-69E234ECF6,Seguidor social,2,45-54,Hombre,Abonado,7.0,A Coruña,151,5.744772727272728,0.39901477832512317,1,95.38,2,71,5.0,3.25,2.5
AF-5057911E8E,Aficionado latente,0,25-34,Hombre,Abonado,19.0,A Coruña,30,2.726818181818182,0.0947867298578199,1,0.0,2,31,4.75,3.25,5.0
AF-3D1827CA97,Seguidor social,2,35-44,Mujer,No socio,14.0,Asturias,133,5.546136363636363,0.26666666666666666,2,0.0,4,112,4.5,5.25,4.5
AF-3A97ABB22B,Comprador de servicios,1,25-34,Hombre,Abonado,3.0,Pontevedra,279,7.399545454545454,0.5240174672489083,7,1.45,2,52,4.75,3.25,4.5
AF-C487B546D4,Comprador de servicios,1,25-34,Mujer,Socio digital,12.0,Ourense,286,8.700681818181819,0.5492957746478874,5,0.0,2,20,4.75,3.0,4.0
AF-17D1B3DB60,Hincha digital intensivo,3,18-24,Hombre,Abonado,29.0,Pontevedra,452,9.617954545454545,0.6470588235294118,6,107.25999999999999,1,217,5.75,5.5,6.0
AF-B6A9ABC3B4,Hincha digital intensivo,3,35-44,Mujer,Abonado,2.0,Otras,338,7.340681818181818,0.48623853211009177,5,163.87,3,149,4.5,6.25,3.5
AF-FB5CBC2F98,Seguidor social,2,35-44,Hombre,Socio digital,12.0,A Coruña,283,6.573409090909092,0.5244444444444445,5,11.48,2,90,5.5,5.75,3.0
AF-1A96AEB0B6,Hincha digital intensivo,3,55+,Mujer,Abonado,12.0,Otras,397,9.089545454545455,0.695,8,0.0,3,175,4.75,4.0,5.0
AF-7730FD8905,Seguidor social,2,55+,Hombre,No socio,5.0,Barcelona,92,4.795,0.2731707317073171,2,0.0,3,45,4.25,4.5,4.5
AF-643B8C46A6,Aficionado latente,0,35-44,Hombre,No socio,3.0,Pontevedra,44,2.340227272727273,0.08888888888888889,0,0.0,2,55,3.5,3.75,3.5
AF-8A1E1404DE,Comprador de servicios,1,45-54,Hombre,Abonado,11.0,Madrid,402,9.5925,0.6478260869565218,9,0.0,0,0,4.25,3.0,6.0
AF-90A22B1047,Seguidor social,2,35-44,Hombre,No socio,2.0,Lugo,70,3.405,0.22748815165876776,0,0.0,3,140,4.5,4.5,3.0
AF-95C66B4A9F,Comprador de servicios,1,18-24,Hombre,Socio digital,2.0,A Coruña,373,8.25340909090909,0.593607305936073,8,87.16,2,124,4.5,4.5,5.5
AF-4534C1FDBB,Seguidor social,2,25-34,Hombre,No socio,7.0,Lugo,161,5.9725,0.3416666666666667,2,0.0,1,4,3.5,5.0,4.0
AF-771D836FA3,Comprador de servicios,1,18-24,Mujer,Abonado,14.0,Madrid,310,8.02818181818182,0.5234042553191489,5,38.85,2,51,4.25,3.0,6.5
AF-2C86A8F215,Comprador de servicios,1,45-54,Mujer,No socio,5.0,A Coruña,303,6.227045454545455,0.4908256880733945,6,92.57,3,73,4.75,4.5,5.5
AF-39AB1EBECF,Aficionado latente,0,45-54,Mujer,No socio,11.0,A Coruña,10,1.0231818181818182,0.06451612903225806,0,0.0,1,10,4.0,3.25,5.5
AF-9AEC85D6A7,Comprador de servicios,1,35-44,Mujer,Socio digital,6.0,Ourense,315,10.57181818181818,0.5304347826086957,7,9.44,2,38,5.75,4.5,5.5
AF-06E796FFEA,Comprador de servicios,1,45-54,Hombre,Abonado,3.0,A Coruña,409,10.356818181818182,0.6272727272727273,4,127.33,2,38,5.25,3.25,6.0
AF-063725924D,Hincha digital intensivo,3,35-44,Hombre,Socio digital,4.0,A Coruña,342,7.5011363636363635,0.5357142857142857,4,30.580000000000002,5,154,4.75,4.75,5.5
AF-3005BC14AD,Aficionado latente,0,35-44,Hombre,Socio digital,7.0,Pontevedra,97,5.180909090909091,0.27319587628865977,3,2.89,2,32,3.75,3.25,1.5
AF-7168C9948C,Aficionado latente,0,55+,Hombre,No socio,12.0,Madrid,10,0.8077272727272727,0.041666666666666664,0,0.0,3,46,4.0,2.0,5.0
AF-783CEED859,Seguidor social,2,55+,Mujer,Abonado,9.0,Pontevedra,139,4.663409090909091,0.30845771144278605,6,0.0,4,168,3.75,5.0,2.0
AF-3C8BF629BC,Comprador de servicios,1,35-44,Hombre,Abonado,15.0,Madrid,451,9.884545454545455,0.7209302325581395,9,80.18,2,16,5.25,5.0,5.0
AF-EDE444A92F,Seguidor social,2,55+,Hombre,No socio,3.0,Barcelona,131,5.212954545454545,0.2644230769230769,4,0.0,3,100,3.75,4.25,4.0
AF-BDA0BD8B3A,Aficionado latente,0,45-54,Mujer,Socio digital,2.0,A Coruña,55,2.8449999999999998,0.1388888888888889,0,0.0,1,22,5.25,3.75,1.5
AF-5726AA5B69,Hincha digital intensivo,3,18-24,Hombre,No socio,1.0,Asturias,275,6.2225,0.49261083743842365,1,34.349999999999994,3,134,5.25,6.25,5.0
AF-61D4F0275F,Seguidor social,2,55+,Mujer,No socio,5.0,A Coruña,180,6.5231818181818175,0.35023041474654376,4,0.0,2,23,5.0,3.25,4.5
AF-02A35A9D15,Comprador de servicios,1,55+,Hombre,Abonado,5.0,Ourense,270,7.465227272727272,0.463519313304721,6,72.42,3,73,5.5,2.75,7.0
AF-2424356104,Seguidor social,2,55+,Hombre,Abonado,1.0,A Coruña,181,6.554090909090909,0.34051724137931033,7,64.32000000000001,2,88,5.5,3.5,3.5
AF-9054BE71B0,Seguidor social,2,45-54,Mujer,Abonado,2.0,Asturias,291,8.34068181818182,0.4663677130044843,3,12.89,2,76,4.25,1.5,3.0
AF-D14DF871ED,Aficionado latente,0,45-54,Hombre,No socio,14.0,Madrid,13,0.8868181818181818,0.05405405405405406,0,0.0,2,26,5.0,2.0,5.5
AF-F4E6EAE2E4,Hincha digital intensivo,3,55+,Hombre,Socio digital,19.0,Pontevedra,402,9.776818181818182,0.6666666666666666,8,49.54,4,225,6.0,5.25,5.0
AF-6048248F7E,Hincha digital intensivo,3,25-34,Mujer,No socio,8.0,Madrid,349,8.111818181818181,0.5851528384279476,7,52.4,4,328,6.0,5.5,3.5
AF-0CA63A9E97,Seguidor social,2,25-34,Mujer,No socio,5.0,Asturias,85,4.077272727272727,0.26244343891402716,2,0.0,3,131,5.75,4.5,3.0
AF-CAA11DA12E,Seguidor social,2,18-24,Mujer,Abonado,28.0,Lugo,284,7.534772727272728,0.5069124423963134,4,7.27,2,110,4.25,5.75,3.5
AF-31A188280B,Hincha digital intensivo,3,25-34,Hombre,Abonado,2.0,A Coruña,277,7.744318181818182,0.5493562231759657,4,125.52000000000001,3,43,5.5,6.25,5.5
AF-B6AA621009,Hincha digital intensivo,3,25-34,Mujer,Abonado,12.0,A Coruña,264,7.162045454545455,0.5023041474654378,8,231.31,4,173,4.25,4.75,4.0
AF-064EE74A7A,Hincha digital intensivo,3,25-34,Mujer,Abonado,12.0,Asturias,341,7.1625000000000005,0.536697247706422,7,130.60999999999999,2,112,5.5,5.5,4.0
AF-6E7ADDFE8E,Comprador de servicios,1,45-54,Hombre,Abonado,7.0,Madrid,374,8.405227272727272,0.5674418604651162,6,64.13,3,71,5.5,4.75,5.5
AF-71240194AA,Hincha digital intensivo,3,25-34,Mujer,Socio digital,4.0,A Coruña,248,7.758409090909091,0.46153846153846156,4,0.0,4,369,5.5,4.75,4.0
AF-DCCE581116,Comprador de servicios,1,25-34,Hombre,No socio,7.0,Lugo,346,7.448636363636364,0.579185520361991,8,0.0,3,100,4.25,5.0,5.5
AF-BF2AA16B02,Comprador de servicios,1,45-54,Hombre,Abonado,9.0,Madrid,329,7.712954545454545,0.5979899497487438,10,49.95,2,27,5.5,3.0,4.0
AF-BF211F57B8,Comprador de servicios,1,55+,Hombre,Abonado,2.0,Pontevedra,328,9.963863636363635,0.5850622406639004,9,29.02,1,44,4.75,4.0,4.5
AF-7286602DA8,Aficionado latente,0,55+,Mujer,No socio,2.0,Lugo,64,3.1459090909090905,0.18691588785046728,0,0.0,1,107,5.0,4.25,3.0
AF-E9715A55AC,Comprador de servicios,1,35-44,Mujer,Abonado,5.0,A Coruña,375,9.254545454545454,0.5879828326180258,9,175.5,4,47,4.75,2.75,5.5
AF-7490BA31EB,Seguidor social,2,45-54,Hombre,No socio,5.0,Lugo,62,3.9075,0.1890547263681592,0,0.0,2,98,5.5,5.0,4.5
AF-DDAC028467,Comprador de servicios,1,45-54,Hombre,Socio digital,7.0,Barcelona,352,9.212954545454545,0.6428571428571429,9,141.07,1,78,3.75,3.75,4.0
AF-32CBDF5462,Comprador de servicios,1,35-44,Hombre,Socio digital,3.0,A Coruña,334,10.612499999999999,0.5458715596330275,8,10.57,4,94,6.75,2.5,3.5
AF-54C581C079,Aficionado latente,0,35-44,Hombre,Socio digital,1.0,A Coruña,33,2.245227272727273,0.12037037037037036,1,0.0,1,31,3.5,3.75,2.5
AF-E350A07C33,Comprador de servicios,1,35-44,Mujer,Abonado,12.0,A Coruña,340,7.642499999999999,0.6583333333333333,11,36.72,0,0,5.5,4.0,6.0
AF-E91D4B70F7,Comprador de servicios,1,45-54,Hombre,Abonado,5.0,Otras,292,8.099545454545455,0.48672566371681414,9,150.32,0,0,5.75,3.25,6.5
AF-F1AE71CD27,Seguidor social,2,25-34,Hombre,Abonado,1.0,Pontevedra,292,6.984545454545454,0.5432098765432098,3,0.0,2,34,5.0,3.5,3.5
AF-B3125BD73A,Comprador de servicios,1,25-34,Hombre,Socio digital,8.0,Asturias,437,8.891818181818183,0.6896551724137931,8,50.88,2,72,4.75,3.75,5.0
AF-BA6218848A,Hincha digital intensivo,3,18-24,Mujer,Socio digital,9.0,Lugo,419,9.208636363636364,0.7064220183486238,5,252.29000000000002,2,261,4.75,5.0,4.0
AF-E51BBBA74D,Aficionado latente,0,25-34,Hombre,No socio,7.0,Otras,16,1.3270454545454546,0.07407407407407407,0,0.0,3,45,4.25,3.25,1.0
AF-8E007AC831,Comprador de servicios,1,25-34,Hombre,No socio,7.0,A Coruña,274,8.877727272727272,0.5596330275229358,6,58.9,2,53,5.5,5.75,4.0
AF-7C70190008,Seguidor social,2,55+,Mujer,No socio,7.0,Otras,104,4.604772727272727,0.3065326633165829,2,103.55,2,67,5.0,4.75,4.5
AF-9E92A11AE0,Seguidor social,2,55+,Hombre,No socio,1.0,A Coruña,160,5.770227272727273,0.386046511627907,3,39.650000000000006,3,165,4.75,5.75,4.5
AF-7F077038DA,Hincha digital intensivo,3,25-34,Hombre,Abonado,15.0,Madrid,265,7.53590909090909,0.5344129554655871,9,4.27,5,477,4.75,5.0,4.5
AF-F8B3798CFF,Hincha digital intensivo,3,18-24,Hombre,Socio digital,6.0,A Coruña,326,8.895454545454545,0.6227272727272727,5,118.23,3,157,5.25,5.5,6.0
AF-B17A0635D6,Aficionado latente,0,55+,Hombre,No socio,3.0,Lugo,20,1.5002272727272727,0.055,0,0.0,2,11,5.0,2.75,3.0
AF-F06C58B2ED,Seguidor social,2,55+,Hombre,No socio,1.0,A Coruña,151,5.918181818181818,0.35585585585585583,5,72.73,4,58,4.0,2.5,3.0
AF-5EA0C192C0,Comprador de servicios,1,55+,Hombre,Abonado,7.0,Pontevedra,378,9.170681818181817,0.5868544600938967,8,83.08,2,41,6.0,4.25,4.5
AF-A8BA719393,Comprador de servicios,1,25-34,Mujer,Abonado,5.0,A Coruña,449,10.288863636363637,0.6995515695067265,5,104.01,3,57,4.75,3.5,6.0
AF-25AC913C63,Seguidor social,2,18-24,Hombre,Socio digital,1.0,A Coruña,164,4.453181818181818,0.34615384615384615,7,34.22,1,23,5.25,3.75,4.5
AF-3B299DF653,Hincha digital intensivo,3,35-44,Mujer,Socio digital,12.0,Pontevedra,414,12.869545454545454,0.6476683937823834,8,20.63,3,183,6.0,4.75,4.0
AF-FE4ED3A507,Seguidor social,2,45-54,Hombre,Abonado,4.0,Lugo,70,4.411818181818182,0.29901960784313725,1,47.4,2,39,5.75,3.25,1.5
AF-E304D4E58A,Seguidor social,2,45-54,Hombre,Socio digital,7.0,A Coruña,59,3.0029545454545454,0.20812182741116753,0,0.0,3,97,6.25,5.25,4.0
AF-A6B472DC62,Aficionado latente,0,45-54,Hombre,Socio digital,13.0,Lugo,12,0.8899999999999999,0.05128205128205128,0,0.0,1,10,3.5,2.75,3.5
AF-DCE9CF55E3,Aficionado latente,0,25-34,Hombre,No socio,6.0,Asturias,56,3.7547727272727274,0.25654450261780104,0,43.62,2,11,4.0,4.0,4.0
AF-BE254D0C5C,Hincha digital intensivo,3,45-54,Hombre,Socio digital,7.0,Ourense,375,9.275454545454545,0.6347826086956522,7,29.6,3,325,5.5,5.75,4.5
AF-B45736132B,Hincha digital intensivo,3,25-34,Hombre,Abonado,11.0,Barcelona,271,7.88840909090909,0.5186915887850467,3,6.5,4,377,5.25,5.75,5.5
AF-EB834A9CC6,Hincha digital intensivo,3,25-34,Hombre,Socio digital,4.0,Otras,272,8.35909090909091,0.45410628019323673,10,145.58,4,178,5.75,6.0,5.0
AF-528946D5C2,Seguidor social,2,25-34,Hombre,No socio,2.0,Pontevedra,103,4.693409090909091,0.3333333333333333,4,0.0,2,97,4.0,4.0,3.0
AF-313D47FAE8,Aficionado latente,0,45-54,Hombre,Socio digital,10.0,A Coruña,66,3.1806818181818177,0.2019704433497537,3,0.0,3,64,4.0,2.25,4.5
AF-06B85A6B73,Comprador de servicios,1,25-34,Hombre,Abonado,10.0,Otras,346,8.438636363636364,0.5953488372093023,8,0.0,3,109,5.25,4.25,5.0
AF-314BAC5A5F,Aficionado latente,0,55+,Hombre,Abonado,18.0,A Coruña,122,4.691818181818181,0.29130434782608694,3,0.0,1,12,3.5,2.5,3.5
AF-E7F9DD59D3,Seguidor social,2,25-34,Mujer,Socio digital,3.0,Lugo,175,5.824545454545455,0.3495575221238938,3,24.380000000000003,4,102,5.75,4.25,3.5
AF-B7402D83BE,Aficionado latente,0,35-44,Hombre,No socio,13.0,A Coruña,6,0.39181818181818184,0.0335195530726257,0,0.0,3,215,4.25,3.5,3.5
AF-0FEF8001D4,Seguidor social,2,45-54,Hombre,No socio,13.0,A Coruña,97,4.294772727272727,0.27699530516431925,2,0.0,4,106,5.5,4.25,4.0
AF-811B34569C,Seguidor social,2,25-34,Hombre,Abonado,1.0,A Coruña,97,4.230227272727273,0.2694063926940639,0,41.85,4,156,4.0,3.0,3.0
AF-6CD6EA2806,Seguidor social,2,55+,Mujer,Abonado,8.0,Ourense,74,3.137272727272727,0.2982456140350877,3,37.17,2,49,5.0,4.75,2.5
AF-C4AED358FF,Seguidor social,2,25-34,Mujer,Socio digital,3.0,Ourense,218,6.372954545454546,0.47085201793721976,3,34.16,2,169,5.75,4.0,4.5
AF-94BFB9A14F,Comprador de servicios,1,45-54,Hombre,No socio,4.0,A Coruña,208,6.834545454545455,0.4009216589861751,6,106.21,2,48,5.0,3.75,4.5
AF-97D3FFD809,Seguidor social,2,45-54,Hombre,No socio,7.0,A Coruña,137,5.145681818181818,0.29545454545454547,1,0.0,3,45,4.5,3.5,5.5
AF-67199B8249,Seguidor social,2,25-34,Hombre,Abonado,11.0,Madrid,110,4.742727272727273,0.28272251308900526,4,0.0,2,63,5.0,5.25,5.5
AF-D60E0395A7,Seguidor social,2,18-24,Mujer,Abonado,4.0,A Coruña,145,4.515227272727272,0.37130801687763715,2,68.53,3,52,5.75,1.5,3.5
AF-9440E8980A,Aficionado latente,0,45-54,Hombre,Abonado,8.0,A Coruña,29,1.7131818181818181,0.08982035928143713,1,0.0,2,68,4.5,3.75,4.0
AF-4A902DE8AB,Comprador de servicios,1,35-44,Mujer,Abonado,17.0,Lugo,325,7.019090909090909,0.6071428571428571,7,20.66,3,91,4.25,3.75,5.5
AF-0FDA4033C8,Hincha digital intensivo,3,18-24,Hombre,No socio,5.0,Lugo,118,6.025454545454545,0.3076923076923077,4,178.82,4,167,6.0,4.25,5.0
AF-B6A480694B,Aficionado latente,0,45-54,Hombre,No socio,9.0,Ourense,106,4.651590909090909,0.20454545454545456,1,0.0,2,36,3.5,3.0,4.5
AF-BEF8E6C02E,Comprador de servicios,1,35-44,Mujer,Socio digital,6.0,Madrid,331,9.988863636363636,0.6171171171171171,5,10.14,1,24,5.5,3.0,3.5
AF-D6874836A0,Seguidor social,2,25-34,Hombre,Abonado,11.0,A Coruña,76,3.973181818181818,0.21578947368421053,0,0.0,3,105,4.5,3.5,3.5
AF-E1E0CC4964,Aficionado latente,0,25-34,Hombre,No socio,5.0,Pontevedra,6,0.6770454545454545,0.03225806451612903,0,0.0,2,49,4.25,3.25,4.0
AF-AC748947E0,Aficionado latente,0,45-54,Mujer,Abonado,5.0,Lugo,4,0.3797727272727273,0.022727272727272728,0,0.0,1,2,5.0,2.25,3.5
AF-41C7FA0A20,Seguidor social,2,25-34,Hombre,No socio,12.0,A Coruña,129,5.448636363636364,0.3285024154589372,1,0.0,2,49,4.25,4.75,3.5
AF-F42F27000D,Hincha digital intensivo,3,55+,Hombre,Socio digital,13.0,Otras,272,7.486818181818182,0.5329949238578681,9,57.8,3,175,5.75,4.75,4.0
AF-73F2EAC649,Hincha digital intensivo,3,25-34,Hombre,Socio digital,5.0,A Coruña,332,8.853409090909091,0.5540540540540541,5,8.36,3,272,5.25,4.75,3.5
AF-5503C9A8B6,Aficionado latente,0,55+,Mujer,Socio digital,12.0,Pontevedra,111,5.267272727272727,0.3073170731707317,4,0.0,3,25,3.5,2.5,3.0
AF-18E8F708B2,Hincha digital intensivo,3,45-54,Mujer,Abonado,1.0,A Coruña,320,9.120681818181819,0.5980392156862745,13,77.53999999999999,4,123,5.25,4.0,5.5
AF-9B339FE3D7,Aficionado latente,0,45-54,Mujer,No socio,9.0,Asturias,142,6.035454545454545,0.2925764192139738,2,0.0,1,7,4.25,3.5,4.0
AF-FA61232878,Comprador de servicios,1,35-44,Hombre,No socio,7.0,A Coruña,334,7.930681818181818,0.5845410628019324,7,97.41999999999999,1,3,5.25,6.0,5.0
