aficionado_id,semana,sesiones,duracion_media_min,pantallas_vistas,notificaciones_recibidas,notificaciones_abiertas,compras_entradas,gasto_tienda_eur,fecha_id
AF-78B842C605,2025-02-17,5,21.72,23.0,6,2,0,0.0,20250217
AF-78B842C605,2025-02-24,3,12.65,12.0,5,2,0,0.0,20250224
AF-78B842C605,2025-03-03,1,0.57,2.0,6,3,0,0.0,20250303
AF-78B842C605,2025-03-10,2,10.97,13.0,2,1,0,0.0,20250310
AF-78B842C605,2025-03-17,7,4.99,5.0,7,3,0,0.0,20250317
AF-78B842C605,2025-03-24,3,1.08,4.0,2,1,0,0.0,20250324
AF-78B842C605,2025-03-31,5,4.72,6.0,8,3,0,0.0,20250331
AF-78B842C605,2025-04-07,5,10.75,15.0,8,4,0,0.0,20250407
AF-78B842C605,2025-04-14,5,2.5,4.0,6,1,0,0.0,20250414
AF-78B842C605,2025-04-21,7,3.25,4.0,5,1,1,0.0,20250421
AF-78B842C605,2025-04-28,8,2.9,4.0,4,0,0,0.0,20250428
AF-78B842C605,2025-05-05,2,0.85,1.0,6,2,0,0.0,20250505
AF-78B842C605,2025-05-12,7,14.8,23.0,3,1,0,0.0,20250512
AF-78B842C605,2025-05-19,2,3.86,8.0,5,2,0,0.0,20250519
AF-78B842C605,2025-05-26,5,9.55,18.0,5,2,0,0.0,20250526
AF-78B842C605,2025-06-02,2,2.86,6.0,4,2,0,0.0,20250602
AF-78B842C605,2025-06-09,6,3.81,3.0,2,1,0,0.0,20250609
AF-5F45F8E1B7,2024-08-12,0,0.0,0.0,4,0,0,0.0,20240812
AF-5F45F8E1B7,2024-08-19,0,0.0,0.0,5,0,0,0.0,20240819
AF-5F45F8E1B7,2024-08-26,0,0.0,0.0,6,0,0,0.0,20240826
AF-5F45F8E1B7,2024-09-02,0,0.0,0.0,4,0,0,0.0,20240902
AF-5F45F8E1B7,2024-09-09,0,0.0,0.0,3,0,0,0.0,20240909
AF-5F45F8E1B7,2024-09-16,0,0.0,0.0,4,0,0,0.0,20240916
AF-5F45F8E1B7,2024-09-23,0,0.0,0.0,2,0,0,0.0,20240923
AF-5F45F8E1B7,2024-09-30,0,0.0,0.0,5,0,0,0.0,20240930
AF-5F45F8E1B7,2024-10-07,0,0.0,0.0,5,0,0,0.0,20241007
AF-5F45F8E1B7,2024-10-14,2,1.41,1.0,6,2,0,0.0,20241014
AF-5F45F8E1B7,2024-10-21,0,0.0,0.0,3,0,0,0.0,20241021
AF-5F45F8E1B7,2024-10-28,0,0.0,0.0,4,0,0,0.0,20241028
AF-5F45F8E1B7,2024-11-04,0,0.0,0.0,5,0,0,0.0,20241104
AF-5F45F8E1B7,2024-11-11,0,0.0,0.0,6,0,0,0.0,20241111
AF-5F45F8E1B7,2024-11-18,0,0.0,0.0,2,0,0,0.0,20241118
AF-5F45F8E1B7,2024-11-25,1,6.64,9.0,4,0,0,0.0,20241125
AF-5F45F8E1B7,2024-12-02,0,0.0,0.0,3,0,0,0.0,20241202
AF-5F45F8E1B7,2024-12-09,0,0.0,0.0,6,0,0,0.0,20241209
AF-5F45F8E1B7,2024-12-16,1,7.33,9.0,4,1,0,0.0,20241216
AF-5F45F8E1B7,2024-12-23,0,0.0,0.0,2,0,0,0.0,20241223
AF-5F45F8E1B7,2024-12-30,1,3.69,5.0,3,0,0,0.0,20241230
AF-5F45F8E1B7,2025-01-06,0,0.0,0.0,2,0,0,0.0,20250106
AF-5F45F8E1B7,2025-01-13,0,0.0,0.0,3,0,0,0.0,20250113
AF-5F45F8E1B7,2025-01-20,0,0.0,0.0,2,0,0,0.0,20250120
AF-5F45F8E1B7,2025-01-27,0,0.0,0.0,5,0,0,0.0,20250127
AF-5F45F8E1B7,2025-02-03,0,0.0,0.0,6,0,0,0.0,20250203
AF-5F45F8E1B7,2025-02-10,1,1.99,1.0,5,0,0,0.0,20250210
AF-5F45F8E1B7,2025-02-17,0,0.0,0.0,5,0,0,0.0,20250217
AF-5F45F8E1B7,2025-02-24,1,1.2,2.0,7,0,0,0.0,20250224
AF-5F45F8E1B7,2025-03-03,0,0.0,0.0,5,0,0,0.0,20250303
AF-5F45F8E1B7,2025-03-10,0,0.0,0.0,3,0,0,0.0,20250310
AF-5F45F8E1B7,2025-03-17,0,0.0,0.0,2,0,0,0.0,20250317
AF-5F45F8E1B7,2025-03-24,0,0.0,0.0,2,0,0,0.0,20250324
AF-5F45F8E1B7,2025-03-31,0,0.0,0.0,6,0,0,0.0,20250331
AF-5F45F8E1B7,2025-04-07,0,0.0,0.0,4,0,0,0.0,20250407
AF-5F45F8E1B7,2025-04-14,0,0.0,0.0,6,0,0,0.0,20250414
AF-5F45F8E1B7,2025-04-21,1,3.16,1.0,2,0,0,0.0,20250421
AF-5F45F8E1B7,2025-04-28,0,0.0,0.0,5,0,0,0.0,20250428
AF-5F45F8E1B7,2025-05-05,0,0.0,0.0,4,0,0,0.0,20250505
AF-5F45F8E1B7,2025-05-12,1,9.57,16.0,5,0,0,0.0,20250512
AF-5F45F8E1B7,2025-05-19,0,0.0,0.0,4,0,0,0.0,20250519
AF-5F45F8E1B7,2025-05-26,0,0.0,0.0,6,0,0,0.0,20250526
AF-5F45F8E1B7,2025-06-02,0,0.0,0.0,2,0,0,0.0,20250602
AF-5F45F8E1B7,2025-06-09,1,2.03,3.0,3,0,0,0.0,20250609
AF-BED79B928A,2024-08-12,0,0.0,0.0,5,0,0,0.0,20240812
AF-BED79B928A,2024-08-19,1,5.33,5.0,2,0,0,0.0,20240819
AF-BED79B928A,2024-08-26,0,0.0,0.0,6,0,0,0.0,20240826
AF-BED79B928A,2024-09-02,4,6.83,7.0,7,1,0,0.0,20240902
AF-BED79B928A,2024-09-09,0,0.0,0.0,5,0,0,0.0,20240909
AF-BED79B928A,2024-09-16,0,0.0,0.0,3,0,0,0.0,20240916
AF-BED79B928A,2024-09-23,1,1.7,6.0,4,2,0,0.0,20240923
AF-BED79B928A,2024-09-30,0,0.0,0.0,2,0,0,0.0,20240930
AF-BED79B928A,2024-10-07,0,0.0,0.0,3,0,0,0.0,20241007
AF-BED79B928A,2024-10-14,0,0.0,0.0,2,0,0,0.0,20241014
AF-BED79B928A,2024-10-21,1,1.6,4.0,6,3,0,0.0,20241021
AF-BED79B928A,2024-10-28,0,0.0,0.0,2,0,0,0.0,20241028
AF-BED79B928A,2024-11-04,0,0.0,0.0,2,0,0,0.0,20241104
AF-BED79B928A,2024-11-11,0,0.0,0.0,5,0,0,0.0,20241111
AF-BED79B928A,2024-11-18,1,3.93,8.0,8,2,0,0.0,20241118
AF-BED79B928A,2024-11-25,0,0.0,0.0,5,0,0,0.0,20241125
AF-BED79B928A,2024-12-02,0,0.0,0.0,5,0,0,0.0,20241202
AF-BED79B928A,2024-12-09,0,0.0,0.0,2,0,0,0.0,20241209
AF-BED79B928A,2024-12-16,0,0.0,0.0,6,0,0,0.0,20241216
AF-BED79B928A,2024-12-23,0,0.0,0.0,2,0,0,0.0,20241223
AF-BED79B928A,2024-12-30,0,0.0,0.0,6,0,0,0.0,20241230
AF-BED79B928A,2025-01-06,0,0.0,0.0,2,0,0,0.0,20250106
AF-BED79B928A,2025-01-13,0,0.0,0.0,6,0,0,0.0,20250113
AF-BED79B928A,2025-01-20,0,0.0,0.0,6,0,0,0.0,20250120
AF-BED79B928A,2025-01-27,0,0.0,0.0,2,0,0,0.0,20250127
AF-BED79B928A,2025-02-03,0,0.0,0.0,6,0,0,0.0,20250203
AF-BED79B928A,2025-02-10,0,0.0,0.0,3,0,0,0.0,20250210
AF-BED79B928A,2025-02-17,0,0.0,0.0,4,0,0,0.0,20250217
AF-BED79B928A,2025-02-24,0,0.0,0.0,4,0,0,0.0,20250224
AF-BED79B928A,2025-03-03,0,0.0,0.0,2,0,0,0.0,20250303
AF-BED79B928A,2025-03-10,0,0.0,0.0,3,0,0,0.0,20250310
AF-BED79B928A,2025-03-17,1,4.71,5.0,5,1,0,0.0,20250317
AF-BED79B928A,2025-03-24,0,0.0,0.0,3,0,0,0.0,20250324
AF-BED79B928A,2025-03-31,0,0.0,0.0,4,0,0,0.0,20250331
AF-BED79B928A,2025-04-07,0,0.0,0.0,5,0,0,0.0,20250407
AF-BED79B928A,2025-04-14,1,0.88,2.0,8,1,0,0.0,20250414
AF-BED79B928A,2025-04-21,0,0.0,0.0,5,0,0,0.0,20250421
AF-BED79B928A,2025-04-28,0,0.0,0.0,5,0,0,0.0,20250428
AF-BED79B928A,2025-05-05,1,1.8,4.0,3,1,0,0.0,20250505
AF-BED79B928A,2025-05-12,0,0.0,0.0,6,0,0,0.0,20250512
AF-BED79B928A,2025-05-19,0,0.0,0.0,4,0,0,0.0,20250519
AF-BED79B928A,2025-05-26,0,0.0,0.0,2,0,0,0.0,20250526
AF-BED79B928A,2025-06-02,0,0.0,0.0,3,0,0,0.0,20250602
AF-BED79B928A,2025-06-09,0,0.0,0.0,4,0,0,0.0,20250609
AF-7BDE69CEED,2024-08-12,5,4.08,5.0,8,4,0,0.0,20240812
AF-7BDE69CEED,2024-08-19,3,14.38,23.0,8,1,0,0.0,20240819
AF-7BDE69CEED,2024-08-26,2,7.5,11.0,8,5,0,0.0,20240826
AF-7BDE69CEED,2024-09-02,2,5.94,10.0,3,0,0,0.0,20240902
AF-7BDE69CEED,2024-09-09,2,7.1,12.0,4,0,0,0.0,20240909
AF-7BDE69CEED,2024-09-16,0,0.0,0.0,4,0,0,0.0,20240916
AF-7BDE69CEED,2024-09-23,4,7.14,8.0,8,4,1,0.0,20240923
AF-7BDE69CEED,2024-09-30,7,11.84,22.0,3,0,0,0.0,20240930
AF-7BDE69CEED,2024-10-07,3,6.03,5.0,2,2,0,0.0,20241007
AF-7BDE69CEED,2024-10-14,3,4.5,5.0,7,2,0,0.0,20241014
AF-7BDE69CEED,2024-10-21,5,12.03,14.0,6,3,0,0.0,20241021
AF-7BDE69CEED,2024-10-28,1,3.51,5.0,7,2,0,0.0,20241028
AF-7BDE69CEED,2024-11-04,3,6.22,5.0,6,1,0,0.0,20241104
AF-7BDE69CEED,2024-11-11,1,6.72,6.0,8,2,0,0.0,20241111
AF-7BDE69CEED,2024-11-18,4,2.82,2.0,2,0,0,0.0,20241118
AF-7BDE69CEED,2024-11-25,3,1.8,5.0,2,1,0,0.0,20241125
AF-7BDE69CEED,2024-12-02,3,5.81,6.0,6,2,0,0.0,20241202
AF-7BDE69CEED,2024-12-09,3,4.21,5.0,3,1,0,0.0,20241209
AF-7BDE69CEED,2024-12-16,3,10.17,20.0,5,1,0,0.0,20241216
AF-7BDE69CEED,2024-12-23,1,14.38,21.0,4,1,0,0.0,20241223
AF-7BDE69CEED,2024-12-30,2,2.06,2.0,4,2,0,0.0,20241230
AF-7BDE69CEED,2025-01-06,5,7.78,10.0,8,2,0,0.0,20250106
AF-7BDE69CEED,2025-01-13,4,3.6,7.0,7,2,0,0.0,20250113
AF-7BDE69CEED,2025-01-20,7,4.82,2.0,3,2,0,0.0,20250120
AF-7BDE69CEED,2025-01-27,6,6.0,13.0,3,0,0,0.0,20250127
AF-7BDE69CEED,2025-02-03,1,9.67,17.0,4,1,1,0.0,20250203
AF-7BDE69CEED,2025-02-10,4,5.56,13.0,8,2,0,0.0,20250210
AF-7BDE69CEED,2025-02-17,4,6.72,10.0,4,3,0,33.03,20250217
AF-7BDE69CEED,2025-02-24,1,12.01,16.0,6,3,0,0.0,20250224
AF-7BDE69CEED,2025-03-03,7,6.98,9.0,2,1,0,0.0,20250303
AF-7BDE69CEED,2025-03-10,4,11.12,13.0,5,2,0,0.0,20250310
AF-7BDE69CEED,2025-03-17,5,6.14,10.0,4,0,0,0.0,20250317
AF-7BDE69CEED,2025-03-24,4,3.7,3.0,3,1,0,0.0,20250324
AF-7BDE69CEED,2025-03-31,1,4.0,4.0,5,1,0,0.0,20250331
AF-7BDE69CEED,2025-04-07,4,6.58,15.0,2,1,0,0.0,20250407
AF-7BDE69CEED,2025-04-14,4,9.16,12.0,6,2,0,0.0,20250414
AF-7BDE69CEED,2025-04-21,4,12.98,9.0,5,2,0,0.0,20250421
AF-7BDE69CEED,2025-04-28,4,15.42,34.0,3,1,0,0.0,20250428
AF-7BDE69CEED,2025-05-05,2,2.7,3.0,3,0,0,0.0,20250505
AF-7BDE69CEED,2025-05-12,3,3.59,6.0,8,1,0,0.0,20250512
AF-7BDE69CEED,2025-05-19,4,8.5,10.0,4,2,0,0.0,20250519
AF-7BDE69CEED,2025-05-26,3,8.2,21.0,8,3,0,0.0,20250526
AF-7BDE69CEED,2025-06-02,5,2.41,5.0,7,2,0,0.0,20250602
AF-7BDE69CEED,2025-06-09,3,3.04,6.0,2,0,0,0.0,20250609
AF-1E19BCA10C,2024-08-12,6,14.52,28.0,7,4,0,0.0,20240812
AF-1E19BCA10C,2024-08-19,6,4.33,13.0,5,4,0,0.0,20240819
AF-1E19BCA10C,2024-08-26,3,5.18,3.0,5,2,1,0.0,20240826
AF-1E19BCA10C,2024-09-02,8,2.31,4.0,6,4,0,0.0,20240902
AF-1E19BCA10C,2024-09-09,8,12.31,16.0,2,2,0,0.0,20240909
AF-1E19BCA10C,2024-09-16,4,12.42,28.0,4,2,0,0.0,20240916
AF-1E19BCA10C,2024-09-23,9,7.84,9.0,8,4,0,0.0,20240923
AF-1E19BCA10C,2024-09-30,11,3.87,5.0,2,0,0,0.0,20240930
AF-1E19BCA10C,2024-10-07,7,5.36,4.0,2,0,0,0.0,20241007
AF-1E19BCA10C,2024-10-14,11,17.6,31.0,2,1,0,0.0,20241014
AF-1E19BCA10C,2024-10-21,7,7.49,9.0,2,2,0,0.0,20241021
AF-1E19BCA10C,2024-10-28,1,5.43,4.0,8,5,0,0.0,20241028
AF-1E19BCA10C,2024-11-04,5,5.05,5.0,5,2,0,0.0,20241104
AF-1E19BCA10C,2024-11-11,9,6.43,5.0,3,2,1,0.0,20241111
AF-1E19BCA10C,2024-11-18,13,9.39,19.0,2,1,0,0.0,20241118
AF-1E19BCA10C,2024-11-25,4,5.61,8.0,8,4,1,0.0,20241125
AF-1E19BCA10C,2024-12-02,4,7.9,7.0,5,3,1,12.17,20241202
AF-1E19BCA10C,2024-12-09,6,3.55,3.0,3,1,0,0.0,20241209
AF-1E19BCA10C,2024-12-16,9,4.96,5.0,4,2,0,0.0,20241216
AF-1E19BCA10C,2024-12-23,15,29.59,43.0,7,5,0,0.0,20241223
AF-1E19BCA10C,2024-12-30,5,16.13,31.0,8,4,0,0.0,20241230
AF-1E19BCA10C,2025-01-06,10,3.26,5.0,4,3,0,0.0,20250106
AF-1E19BCA10C,2025-01-13,4,8.67,9.0,7,2,0,0.0,20250113
AF-1E19BCA10C,2025-01-20,13,2.04,1.0,3,1,0,0.0,20250120
AF-1E19BCA10C,2025-01-27,9,9.29,10.0,3,2,0,0.0,20250127
AF-1E19BCA10C,2025-02-03,4,6.02,11.0,6,3,0,0.0,20250203
AF-1E19BCA10C,2025-02-10,10,11.66,14.0,4,3,0,0.0,20250210
AF-1E19BCA10C,2025-02-17,9,1.51,3.0,2,2,0,0.0,20250217
AF-1E19BCA10C,2025-02-24,7,10.45,14.0,2,1,0,0.0,20250224
AF-1E19BCA10C,2025-03-03,4,3.79,2.0,2,2,0,0.0,20250303
AF-1E19BCA10C,2025-03-10,6,6.06,9.0,4,2,0,0.0,20250310
AF-1E19BCA10C,2025-03-17,16,4.56,12.0,6,5,0,0.0,20250317
AF-1E19BCA10C,2025-03-24,6,11.27,14.0,5,2,0,0.0,20250324
AF-1E19BCA10C,2025-03-31,12,3.3,6.0,6,5,0,0.0,20250331
AF-1E19BCA10C,2025-04-07,9,3.49,7.0,3,2,0,13.06,20250407
AF-1E19BCA10C,2025-04-14,9,19.45,19.0,5,3,1,0.0,20250414
AF-1E19BCA10C,2025-04-21,11,14.13,19.0,6,2,0,0.0,20250421
AF-1E19BCA10C,2025-04-28,6,15.68,19.0,5,2,0,0.0,20250428
AF-1E19BCA10C,2025-05-05,10,10.09,19.0,3,2,0,0.0,20250505
AF-1E19BCA10C,2025-05-12,9,7.77,10.0,2,1,0,0.0,20250512
AF-1E19BCA10C,2025-05-19,2,9.53,12.0,2,0,0,0.0,20250519
AF-1E19BCA10C,2025-05-26,10,7.08,9.0,4,2,0,0.0,20250526
AF-1E19BCA10C,2025-06-02,11,8.38,9.0,4,1,0,0.0,20250602
AF-1E19BCA10C,2025-06-09,18,4.91,6.0,3,2,0,0.0,20250609
AF-1026E625A3,2024-08-12,10,9.24,13.0,4,3,0,0.0,20240812
AF-1026E625A3,2024-08-19,13,5.89,9.0,7,5,0,0.0,20240819
AF-1026E625A3,2024-08-26,6,5.63,6.0,8,5,0,0.0,20240826
AF-1026E625A3,2024-09-02,11,9.05,6.0,7,3,0,0.0,20240902
AF-1026E625A3,2024-09-09,10,3.55,3.0,2,1,0,0.0,20240909
AF-1026E625A3,2024-09-16,5,9.46,13.0,2,0,1,0.0,20240916
AF-1026E625A3,2024-09-23,5,3.79,2.0,5,2,0,0.0,20240923
AF-1026E625A3,2024-09-30,6,3.66,6.0,8,5,0,0.0,20240930
AF-1026E625A3,2024-10-07,13,8.99,10.0,6,4,0,17.81,20241007
AF-1026E625A3,2024-10-14,12,8.43,14.0,2,2,1,0.0,20241014
AF-1026E625A3,2024-10-21,17,4.78,5.0,8,5,0,0.0,20241021
AF-1026E625A3,2024-10-28,2,9.74,7.0,4,0,0,0.0,20241028
AF-1026E625A3,2024-11-04,8,7.39,3.0,4,3,0,0.0,20241104
AF-1026E625A3,2024-11-11,12,2.42,3.0,7,4,0,0.0,20241111
AF-1026E625A3,2024-11-18,10,17.56,29.0,5,3,0,0.0,20241118
AF-1026E625A3,2024-11-25,10,7.71,12.0,5,2,0,0.0,20241125
AF-1026E625A3,2024-12-02,20,3.56,5.0,5,4,0,0.0,20241202
AF-1026E625A3,2024-12-09,3,1.5,1.0,5,2,0,0.0,20241209
AF-1026E625A3,2024-12-16,9,13.89,11.0,5,4,1,0.0,20241216
AF-1026E625A3,2024-12-23,10,7.49,10.0,7,4,0,0.0,20241223
AF-1026E625A3,2024-12-30,2,9.79,8.0,4,1,1,0.0,20241230
AF-1026E625A3,2025-01-06,8,13.69,15.0,3,2,0,0.0,20250106
AF-1026E625A3,2025-01-13,7,10.14,17.0,5,3,0,0.0,20250113
AF-1026E625A3,2025-01-20,10,5.32,9.0,7,2,1,0.0,20250120
AF-1026E625A3,2025-01-27,9,10.85,13.0,5,3,0,0.0,20250127
AF-1026E625A3,2025-02-03,2,5.69,9.0,3,1,0,0.0,20250203
AF-1026E625A3,2025-02-10,3,6.5,10.0,8,7,0,0.0,20250210
AF-1026E625A3,2025-02-17,11,3.45,6.0,2,1,0,0.0,20250217
AF-1026E625A3,2025-02-24,6,6.69,12.0,2,1,0,0.0,20250224
AF-1026E625A3,2025-03-03,7,1.95,3.0,8,6,0,0.0,20250303
AF-1026E625A3,2025-03-10,16,12.0,18.0,4,2,0,0.0,20250310
AF-1026E625A3,2025-03-17,7,5.01,13.0,8,5,0,0.0,20250317
AF-1026E625A3,2025-03-24,8,15.71,26.0,7,6,0,0.0,20250324
AF-1026E625A3,2025-03-31,9,0.87,2.0,6,2,0,0.0,20250331
AF-1026E625A3,2025-04-07,6,12.32,14.0,3,0,0,0.0,20250407
AF-1026E625A3,2025-04-14,10,7.1,14.0,6,3,0,0.0,20250414
AF-1026E625A3,2025-04-21,10,5.42,11.0,4,3,0,0.0,20250421
AF-1026E625A3,2025-04-28,10,7.58,9.0,3,1,0,0.0,20250428
AF-1026E625A3,2025-05-05,12,1.82,1.0,6,3,0,0.0,20250505
AF-1026E625A3,2025-05-12,8,8.38,16.0,6,2,0,0.0,20250512
AF-1026E625A3,2025-05-19,11,2.59,5.0,2,2,0,0.0,20250519
AF-1026E625A3,2025-05-26,11,7.39,5.0,7,4,0,0.0,20250526
AF-1026E625A3,2025-06-02,4,10.17,10.0,6,4,0,58.7,20250602
AF-1026E625A3,2025-06-09,9,14.5,18.0,2,0,0,0.0,20250609
AF-C2E44A7EF9,2024-08-12,12,8.76,11.0,8,7,1,0.0,20240812
AF-C2E44A7EF9,2024-08-19,8,15.98,21.0,7,6,0,0.0,20240819
AF-C2E44A7EF9,2024-08-26,11,17.66,23.0,4,4,1,0.0,20240826
AF-C2E44A7EF9,2024-09-02,8,16.64,16.0,8,7,0,0.0,20240902
AF-C2E44A7EF9,2024-09-09,11,6.19,9.0,6,4,1,0.0,20240909
AF-C2E44A7EF9,2024-09-16,3,13.76,15.0,7,4,0,0.0,20240916
AF-C2E44A7EF9,2024-09-23,4,4.62,5.0,7,5,0,0.0,20240923
AF-C2E44A7EF9,2024-09-30,8,23.91,25.0,8,4,1,0.0,20240930
AF-C2E44A7EF9,2024-10-07,10,1.51,4.0,6,3,0,0.0,20241007
AF-C2E44A7EF9,2024-10-14,13,13.41,13.0,6,4,0,0.0,20241014
AF-C2E44A7EF9,2024-10-21,12,5.8,9.0,4,3,0,0.0,20241021
AF-C2E44A7EF9,2024-10-28,1,16.36,22.0,7,4,0,43.21,20241028
AF-C2E44A7EF9,2024-11-04,10,11.94,10.0,6,5,0,0.0,20241104
AF-C2E44A7EF9,2024-11-11,13,12.68,19.0,8,7,0,0.0,20241111
AF-C2E44A7EF9,2024-11-18,8,0.97,1.0,7,6,0,0.0,20241118
AF-C2E44A7EF9,2024-11-25,10,5.54,6.0,8,6,1,0.0,20241125
AF-C2E44A7EF9,2024-12-02,8,5.44,12.0,5,3,1,29.2,20241202
AF-C2E44A7EF9,2024-12-09,5,7.81,8.0,2,2,0,0.0,20241209
AF-C2E44A7EF9,2024-12-16,12,13.89,25.0,2,0,0,0.0,20241216
AF-C2E44A7EF9,2024-12-23,8,19.61,39.0,5,4,1,0.0,20241223
AF-C2E44A7EF9,2024-12-30,6,20.18,18.0,5,2,0,0.0,20241230
AF-C2E44A7EF9,2025-01-06,7,13.64,18.0,5,1,0,0.0,20250106
AF-C2E44A7EF9,2025-01-13,13,1.75,2.0,3,3,0,0.0,20250113
AF-C2E44A7EF9,2025-01-20,11,6.51,11.0,2,2,0,0.0,20250120
AF-C2E44A7EF9,2025-01-27,11,7.11,8.0,6,5,0,0.0,20250127
AF-C2E44A7EF9,2025-02-03,3,17.48,21.0,8,2,0,0.0,20250203
AF-C2E44A7EF9,2025-02-10,13,12.33,20.0,4,3,0,0.0,20250210
AF-C2E44A7EF9,2025-02-17,12,16.97,20.0,6,5,0,0.0,20250217
AF-C2E44A7EF9,2025-02-24,8,9.05,15.0,7,6,0,0.0,20250224
AF-C2E44A7EF9,2025-03-03,10,9.28,12.0,3,3,0,0.0,20250303
AF-C2E44A7EF9,2025-03-10,13,1.94,4.0,2,2,0,53.24,20250310
AF-C2E44A7EF9,2025-03-17,12,12.28,15.0,2,0,1,0.0,20250317
AF-C2E44A7EF9,2025-03-24,15,13.32,19.0,7,3,0,0.0,20250324
AF-C2E44A7EF9,2025-03-31,10,1.24,1.0,5,4,0,0.0,20250331
AF-C2E44A7EF9,2025-04-07,4,5.54,8.0,8,3,0,0.0,20250407
AF-C2E44A7EF9,2025-04-14,14,13.25,18.0,7,6,0,0.0,20250414
AF-C2E44A7EF9,2025-04-21,8,19.36,30.0,7,6,0,0.0,20250421
AF-C2E44A7EF9,2025-04-28,16,10.59,23.0,5,4,0,0.0,20250428
AF-C2E44A7EF9,2025-05-05,15,12.78,17.0,3,3,0,0.0,20250505
AF-C2E44A7EF9,2025-05-12,20,6.25,6.0,3,2,0,0.0,20250512
AF-C2E44A7EF9,2025-05-19,6,15.66,24.0,4,4,0,0.0,20250519
AF-C2E44A7EF9,2025-05-26,10,6.16,11.0,8,4,1,0.0,20250526
AF-C2E44A7EF9,2025-06-02,12,10.48,18.0,5,3,0,0.0,20250602
AF-C2E44A7EF9,2025-06-09,8,7.37,15.0,2,1,0,0.0,20250609
AF-793B7228F8,2024-08-12,7,16.62,32.0,2,1,0,0.0,20240812
AF-793B7228F8,2024-08-19,7,5.51,8.0,4,2,0,0.0,20240819
AF-793B7228F8,2024-08-26,6,5.78,4.0,8,5,1,0.0,20240826
AF-793B7228F8,2024-09-02,5,11.98,20.0,6,3,0,0.0,20240902
AF-793B7228F8,2024-09-09,8,4.26,8.0,2,0,1,0.0,20240909
AF-793B7228F8,2024-09-16,5,23.9,42.0,4,2,0,0.0,20240916
AF-793B7228F8,2024-09-23,9,7.12,8.0,6,3,0,0.0,20240923
AF-793B7228F8,2024-09-30,5,2.39,3.0,6,0,0,0.0,20240930
AF-793B7228F8,2024-10-07,5,5.82,7.0,8,4,0,0.0,20241007
AF-793B7228F8,2024-10-14,5,2.94,3.0,6,3,0,0.0,20241014
AF-793B7228F8,2024-10-21,7,7.45,12.0,7,3,0,0.0,20241021
AF-793B7228F8,2024-10-28,2,10.32,16.0,7,3,0,0.0,20241028
AF-793B7228F8,2024-11-04,6,2.37,2.0,5,3,0,0.0,20241104
AF-793B7228F8,2024-11-11,10,4.17,6.0,6,3,0,0.0,20241111
AF-793B7228F8,2024-11-18,9,8.81,13.0,8,2,0,0.0,20241118
AF-793B7228F8,2024-11-25,7,3.2,8.0,6,4,0,0.0,20241125
AF-793B7228F8,2024-12-02,9,7.93,11.0,3,1,1,0.0,20241202
AF-793B7228F8,2024-12-09,4,15.6,24.0,7,4,0,0.0,20241209
AF-793B7228F8,2024-12-16,5,3.63,3.0,7,3,0,0.0,20241216
AF-793B7228F8,2024-12-23,14,4.46,5.0,3,1,0,0.0,20241223
AF-793B7228F8,2024-12-30,7,6.97,5.0,2,2,0,0.0,20241230
AF-793B7228F8,2025-01-06,6,3.19,8.0,5,4,0,0.0,20250106
AF-793B7228F8,2025-01-13,7,9.01,14.0,5,3,1,0.0,20250113
AF-793B7228F8,2025-01-20,6,6.43,5.0,4,2,0,0.0,20250120
AF-793B7228F8,2025-01-27,3,4.73,3.0,3,1,0,0.0,20250127
AF-793B7228F8,2025-02-03,1,7.7,12.0,4,2,0,0.0,20250203
AF-793B7228F8,2025-02-10,8,3.18,5.0,5,3,0,12.77,20250210
AF-793B7228F8,2025-02-17,3,8.27,6.0,5,3,1,0.0,20250217
AF-793B7228F8,2025-02-24,8,9.54,12.0,6,4,0,0.0,20250224
AF-793B7228F8,2025-03-03,9,3.08,2.0,2,0,0,0.0,20250303
AF-793B7228F8,2025-03-10,7,12.48,16.0,2,1,0,0.0,20250310
AF-793B7228F8,2025-03-17,12,6.16,15.0,4,3,0,0.0,20250317
AF-793B7228F8,2025-03-24,9,3.77,6.0,2,0,0,0.0,20250324
AF-793B7228F8,2025-03-31,8,9.43,8.0,5,4,0,0.0,20250331
AF-793B7228F8,2025-04-07,1,9.04,11.0,5,3,0,0.0,20250407
AF-793B7228F8,2025-04-14,4,11.9,18.0,6,2,1,0.0,20250414
AF-793B7228F8,2025-04-21,4,7.6,11.0,6,2,0,0.0,20250421
AF-793B7228F8,2025-04-28,10,14.41,17.0,4,2,1,0.0,20250428
AF-793B7228F8,2025-05-05,4,20.94,37.0,5,3,0,0.0,20250505
AF-793B7228F8,2025-05-12,2,17.61,19.0,3,1,0,0.0,20250512
AF-793B7228F8,2025-05-19,5,0.87,1.0,8,3,0,0.0,20250519
AF-793B7228F8,2025-05-26,3,11.5,18.0,8,6,1,0.0,20250526
AF-793B7228F8,2025-06-02,3,6.01,6.0,8,4,0,0.0,20250602
AF-793B7228F8,2025-06-09,6,2.75,4.0,5,4,0,0.0,20250609
AF-D30DFE1CA4,2024-08-12,0,0.0,0.0,6,0,0,0.0,20240812
AF-D30DFE1CA4,2024-08-19,1,5.08,8.0,4,0,0,0.0,20240819
AF-D30DFE1CA4,2024-08-26,3,9.97,12.0,5,2,0,0.0,20240826
