jornada,jugador_id,ventana,menciones,sent_positivo,sent_negativo,sent_neutro,fecha_id,fecha,resultado,jornada_etiqueta,goles,asistencias,minutos,valoracion,participo,pct_positivo
21,J22,Pre,215,97,59,59,20250125,2025-01-25,Derrota,J21,0.0,0.0,78.0,6.55,1,0.4511627906976744
21,J22,Post,545,176,198,171,20250125,2025-01-25,Derrota,J21,0.0,0.0,78.0,6.55,1,0.3229357798165138
21,J23,Pre,189,94,41,54,20250125,2025-01-25,Derrota,J21,0.0,0.0,0.0,,0,0.4973544973544973
21,J23,Post,96,39,20,37,20250125,2025-01-25,Derrota,J21,0.0,0.0,0.0,,0,0.40625
21,J24,Pre,187,81,60,46,20250125,2025-01-25,Derrota,J21,0.0,0.0,90.0,6.54,1,0.43315508021390375
21,J24,Post,588,148,165,275,20250125,2025-01-25,Derrota,J21,0.0,0.0,90.0,6.54,1,0.25170068027210885
21,J25,Pre,207,97,50,60,20250125,2025-01-25,Derrota,J21,0.0,0.0,1.0,4.87,1,0.46859903381642515
21,J25,Post,292,66,104,122,20250125,2025-01-25,Derrota,J21,0.0,0.0,1.0,4.87,1,0.22602739726027396
22,J01,Pre,66,27,16,23,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.4090909090909091
22,J01,Post,32,12,8,12,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.375
22,J02,Pre,126,61,27,38,20250201,2025-02-01,Derrota,J22,0.0,0.0,89.0,5.02,1,0.48412698412698413
22,J02,Post,239,52,92,95,20250201,2025-02-01,Derrota,J22,0.0,0.0,89.0,5.02,1,0.2175732217573222
22,J03,Pre,207,104,46,57,20250201,2025-02-01,Derrota,J22,0.0,0.0,71.0,6.59,1,0.5024154589371981
22,J03,Post,395,125,103,167,20250201,2025-02-01,Derrota,J22,0.0,0.0,71.0,6.59,1,0.31645569620253167
22,J04,Pre,149,79,36,34,20250201,2025-02-01,Derrota,J22,0.0,0.0,13.0,6.37,1,0.5302013422818792
22,J04,Post,513,173,142,198,20250201,2025-02-01,Derrota,J22,0.0,0.0,13.0,6.37,1,0.33723196881091616
22,J05,Pre,214,98,51,65,20250201,2025-02-01,Derrota,J22,0.0,0.0,90.0,5.36,1,0.45794392523364486
22,J05,Post,269,79,99,91,20250201,2025-02-01,Derrota,J22,0.0,0.0,90.0,5.36,1,0.2936802973977695
22,J06,Pre,110,60,28,22,20250201,2025-02-01,Derrota,J22,0.0,0.0,81.0,5.62,1,0.5454545454545454
22,J06,Post,223,62,65,96,20250201,2025-02-01,Derrota,J22,0.0,0.0,81.0,5.62,1,0.27802690582959644
22,J07,Pre,120,65,20,35,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.5416666666666666
22,J07,Post,0,0,0,0,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,
22,J08,Pre,101,50,29,22,20250201,2025-02-01,Derrota,J22,0.0,0.0,86.0,6.18,1,0.49504950495049505
22,J08,Post,196,48,70,78,20250201,2025-02-01,Derrota,J22,0.0,0.0,86.0,6.18,1,0.24489795918367346
22,J09,Pre,167,74,47,46,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.4431137724550898
22,J09,Post,107,49,30,28,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.45794392523364486
22,J10,Pre,127,66,31,30,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.5196850393700787
22,J10,Post,35,17,9,9,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.4857142857142857
22,J11,Pre,223,128,44,51,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.5739910313901345
22,J11,Post,98,54,23,21,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.5510204081632653
22,J12,Pre,204,92,58,54,20250201,2025-02-01,Derrota,J22,0.0,0.0,19.0,6.29,1,0.45098039215686275
22,J12,Post,327,102,117,108,20250201,2025-02-01,Derrota,J22,0.0,0.0,19.0,6.29,1,0.3119266055045872
22,J13,Pre,182,101,44,37,20250201,2025-02-01,Derrota,J22,0.0,0.0,29.0,7.35,1,0.554945054945055
22,J13,Post,435,144,152,139,20250201,2025-02-01,Derrota,J22,0.0,0.0,29.0,7.35,1,0.3310344827586207
22,J14,Pre,55,32,12,11,20250201,2025-02-01,Derrota,J22,0.0,0.0,77.0,5.59,1,0.5818181818181818
22,J14,Post,76,22,28,26,20250201,2025-02-01,Derrota,J22,0.0,0.0,77.0,5.59,1,0.2894736842105263
22,J15,Pre,80,37,15,28,20250201,2025-02-01,Derrota,J22,0.0,0.0,83.0,5.53,1,0.4625
22,J15,Post,130,23,47,60,20250201,2025-02-01,Derrota,J22,0.0,0.0,83.0,5.53,1,0.17692307692307693
22,J16,Pre,58,26,15,17,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.4482758620689655
22,J16,Post,36,17,10,9,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.4722222222222222
22,J17,Pre,171,92,30,49,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.5380116959064327
22,J17,Post,35,19,8,8,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.5428571428571428
22,J18,Pre,301,132,63,106,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.43853820598006643
22,J18,Post,196,93,53,50,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.4744897959183674
22,J19,Pre,157,75,46,36,20250201,2025-02-01,Derrota,J22,0.0,0.0,70.0,5.88,1,0.47770700636942676
22,J19,Post,349,117,83,149,20250201,2025-02-01,Derrota,J22,0.0,0.0,70.0,5.88,1,0.335243553008596
22,J20,Pre,218,123,44,51,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.5642201834862385
22,J20,Post,95,49,26,20,20250201,2025-02-01,Derrota,J22,0.0,0.0,0.0,,0,0.5157894736842106
22,J21,Pre,232,116,57,59,20250201,2025-02-01,Derrota,J22,0.0,0.0,15.0,6.0,1,0.5
22,J21,Post,557,146,225,186,20250201,2025-02-01,Derrota,J22,0.0,0.0,15.0,6.0,1,0.2621184919210054
22,J22,Pre,378,191,72,115,20250201,2025-02-01,Derrota,J22,0.0,0.0,64.0,5.61,1,0.5052910052910053
22,J22,Post,393,100,123,170,20250201,2025-02-01,Derrota,J22,0.0,0.0,64.0,5.61,1,0.2544529262086514
22,J23,Pre,131,51,38,42,20250201,2025-02-01,Derrota,J22,0.0,1.0,90.0,6.62,1,0.3893129770992366
22,J23,Post,807,345,228,234,20250201,2025-02-01,Derrota,J22,0.0,1.0,90.0,6.62,1,0.4275092936802974
22,J24,Pre,303,133,94,76,20250201,2025-02-01,Derrota,J22,0.0,1.0,67.0,7.17,1,0.4389438943894389
22,J24,Post,764,229,219,316,20250201,2025-02-01,Derrota,J22,0.0,1.0,67.0,7.17,1,0.299738219895288
22,J25,Pre,211,90,43,78,20250201,2025-02-01,Derrota,J22,0.0,0.0,20.0,6.32,1,0.4265402843601896
22,J25,Post,485,198,109,178,20250201,2025-02-01,Derrota,J22,0.0,0.0,20.0,6.32,1,0.40824742268041236
23,J01,Pre,42,11,15,16,20250215,2025-02-15,Derrota,J23,0.0,0.0,90.0,5.2,1,0.2619047619047619
23,J01,Post,115,34,41,40,20250215,2025-02-15,Derrota,J23,0.0,0.0,90.0,5.2,1,0.2956521739130435
23,J02,Pre,157,66,46,45,20250215,2025-02-15,Derrota,J23,0.0,0.0,23.0,6.43,1,0.42038216560509556
23,J02,Post,326,99,123,104,20250215,2025-02-15,Derrota,J23,0.0,0.0,23.0,6.43,1,0.30368098159509205
23,J03,Pre,118,35,45,38,20250215,2025-02-15,Derrota,J23,0.0,0.0,44.0,5.1,1,0.2966101694915254
23,J03,Post,183,36,75,72,20250215,2025-02-15,Derrota,J23,0.0,0.0,44.0,5.1,1,0.19672131147540983
23,J04,Pre,62,24,13,25,20250215,2025-02-15,Derrota,J23,0.0,1.0,87.0,5.32,1,0.3870967741935484
23,J04,Post,641,156,180,305,20250215,2025-02-15,Derrota,J23,0.0,1.0,87.0,5.32,1,0.24336973478939158
23,J05,Pre,142,50,36,56,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.352112676056338
23,J05,Post,24,10,6,8,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.4166666666666667
23,J06,Pre,69,18,20,31,20250215,2025-02-15,Derrota,J23,0.0,0.0,87.0,4.47,1,0.2608695652173913
23,J06,Post,198,37,96,65,20250215,2025-02-15,Derrota,J23,0.0,0.0,87.0,4.47,1,0.18686868686868688
23,J07,Pre,133,34,48,51,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.2556390977443609
23,J07,Post,81,34,20,27,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.41975308641975306
23,J08,Pre,26,9,8,9,20250215,2025-02-15,Derrota,J23,0.0,0.0,90.0,5.88,1,0.34615384615384615
23,J08,Post,135,41,56,38,20250215,2025-02-15,Derrota,J23,0.0,0.0,90.0,5.88,1,0.3037037037037037
23,J09,Pre,179,54,65,60,20250215,2025-02-15,Derrota,J23,0.0,0.0,71.0,5.78,1,0.3016759776536313
23,J09,Post,347,81,115,151,20250215,2025-02-15,Derrota,J23,0.0,0.0,71.0,5.78,1,0.2334293948126801
23,J10,Pre,78,17,31,30,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.21794871794871795
23,J10,Post,32,17,6,9,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.53125
23,J11,Pre,176,65,46,65,20250215,2025-02-15,Derrota,J23,0.0,0.0,18.0,4.23,1,0.3693181818181818
23,J11,Post,234,33,112,89,20250215,2025-02-15,Derrota,J23,0.0,0.0,18.0,4.23,1,0.14102564102564102
23,J12,Pre,75,26,19,30,20250215,2025-02-15,Derrota,J23,0.0,0.0,87.0,5.95,1,0.3466666666666667
23,J12,Post,331,93,113,125,20250215,2025-02-15,Derrota,J23,0.0,0.0,87.0,5.95,1,0.2809667673716012
23,J13,Pre,124,39,33,52,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.31451612903225806
23,J13,Post,23,12,6,5,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.5217391304347826
23,J14,Pre,20,6,6,8,20250215,2025-02-15,Derrota,J23,0.0,0.0,90.0,4.77,1,0.3
23,J14,Post,72,13,23,36,20250215,2025-02-15,Derrota,J23,0.0,0.0,90.0,4.77,1,0.18055555555555555
23,J15,Pre,32,10,11,11,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.3125
23,J15,Post,12,6,2,4,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.5
23,J16,Pre,96,34,36,26,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.3541666666666667
23,J16,Post,42,22,7,13,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.5238095238095238
23,J17,Pre,58,18,19,21,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.3103448275862069
23,J17,Post,19,9,4,6,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.47368421052631576
23,J18,Pre,66,25,16,25,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.3787878787878788
23,J18,Post,173,93,43,37,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.5375722543352601
23,J19,Pre,106,36,33,37,20250215,2025-02-15,Derrota,J23,0.0,0.0,8.0,5.5,1,0.33962264150943394
23,J19,Post,264,73,96,95,20250215,2025-02-15,Derrota,J23,0.0,0.0,8.0,5.5,1,0.2765151515151515
23,J20,Pre,58,21,18,19,20250215,2025-02-15,Derrota,J23,0.0,0.0,90.0,5.47,1,0.3620689655172414
23,J20,Post,368,75,132,161,20250215,2025-02-15,Derrota,J23,0.0,0.0,90.0,5.47,1,0.20380434782608695
23,J21,Pre,138,45,35,58,20250215,2025-02-15,Derrota,J23,0.0,0.0,76.0,4.47,1,0.32608695652173914
23,J21,Post,447,35,221,191,20250215,2025-02-15,Derrota,J23,0.0,0.0,76.0,4.47,1,0.07829977628635347
23,J22,Pre,146,64,41,41,20250215,2025-02-15,Derrota,J23,0.0,1.0,77.0,5.46,1,0.4383561643835616
23,J22,Post,720,245,273,202,20250215,2025-02-15,Derrota,J23,0.0,1.0,77.0,5.46,1,0.3402777777777778
23,J23,Pre,216,76,59,81,20250215,2025-02-15,Derrota,J23,0.0,1.0,76.0,4.69,1,0.35185185185185186
23,J23,Post,560,149,225,186,20250215,2025-02-15,Derrota,J23,0.0,1.0,76.0,4.69,1,0.26607142857142857
23,J24,Pre,112,29,47,36,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,0.25892857142857145
23,J24,Post,0,0,0,0,20250215,2025-02-15,Derrota,J23,0.0,0.0,0.0,,0,
23,J25,Pre,105,37,27,41,20250215,2025-02-15,Derrota,J23,0.0,0.0,11.0,5.08,1,0.3523809523809524
23,J25,Post,331,93,134,104,20250215,2025-02-15,Derrota,J23,0.0,0.0,11.0,5.08,1,0.2809667673716012
24,J01,Pre,59,22,12,25,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.3728813559322034
24,J01,Post,17,7,5,5,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.4117647058823529
24,J02,Pre,197,63,74,60,20250222,2025-02-22,Victoria,J24,0.0,0.0,75.0,5.64,1,0.3197969543147208
24,J02,Post,459,228,135,96,20250222,2025-02-22,Victoria,J24,0.0,0.0,75.0,5.64,1,0.49673202614379086
24,J03,Pre,115,49,34,32,20250222,2025-02-22,Victoria,J24,0.0,0.0,68.0,6.26,1,0.4260869565217391
24,J03,Post,390,259,75,56,20250222,2025-02-22,Victoria,J24,0.0,0.0,68.0,6.26,1,0.6641025641025641
24,J04,Pre,226,79,63,84,20250222,2025-02-22,Victoria,J24,0.0,0.0,29.0,5.13,1,0.3495575221238938
24,J04,Post,671,381,102,188,20250222,2025-02-22,Victoria,J24,0.0,0.0,29.0,5.13,1,0.5678092399403875
24,J05,Pre,183,72,55,56,20250222,2025-02-22,Victoria,J24,0.0,0.0,14.0,6.46,1,0.39344262295081966
24,J05,Post,472,303,89,80,20250222,2025-02-22,Victoria,J24,0.0,0.0,14.0,6.46,1,0.6419491525423728
24,J06,Pre,136,42,41,53,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.3088235294117647
24,J06,Post,37,16,8,13,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.43243243243243246
24,J07,Pre,170,59,50,61,20250222,2025-02-22,Victoria,J24,0.0,0.0,81.0,6.32,1,0.34705882352941175
24,J07,Post,536,334,95,107,20250222,2025-02-22,Victoria,J24,0.0,0.0,81.0,6.32,1,0.6231343283582089
24,J08,Pre,62,22,21,19,20250222,2025-02-22,Victoria,J24,0.0,0.0,19.0,5.45,1,0.3548387096774194
24,J08,Post,218,129,47,42,20250222,2025-02-22,Victoria,J24,0.0,0.0,19.0,5.45,1,0.591743119266055
24,J09,Pre,60,22,15,23,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.36666666666666664
24,J09,Post,17,7,3,7,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.4117647058823529
24,J10,Pre,74,35,17,22,20250222,2025-02-22,Victoria,J24,0.0,0.0,82.0,5.03,1,0.47297297297297297
24,J10,Post,220,146,27,47,20250222,2025-02-22,Victoria,J24,0.0,0.0,82.0,5.03,1,0.6636363636363637
24,J11,Pre,141,51,42,48,20250222,2025-02-22,Victoria,J24,0.0,0.0,83.0,5.35,1,0.3617021276595745
24,J11,Post,390,224,62,104,20250222,2025-02-22,Victoria,J24,0.0,0.0,83.0,5.35,1,0.5743589743589743
24,J12,Pre,168,57,57,54,20250222,2025-02-22,Victoria,J24,0.0,0.0,70.0,3.87,1,0.3392857142857143
24,J12,Post,311,148,85,78,20250222,2025-02-22,Victoria,J24,0.0,0.0,70.0,3.87,1,0.4758842443729904
24,J13,Pre,81,34,25,22,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.41975308641975306
24,J13,Post,53,27,9,17,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.5094339622641509
24,J14,Pre,13,4,4,5,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.3076923076923077
24,J14,Post,2,0,0,2,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.0
24,J15,Pre,80,28,24,28,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.35
24,J15,Post,2,0,0,2,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.0
24,J16,Pre,38,14,12,12,20250222,2025-02-22,Victoria,J24,0.0,0.0,90.0,5.05,1,0.3684210526315789
24,J16,Post,237,159,42,36,20250222,2025-02-22,Victoria,J24,0.0,0.0,90.0,5.05,1,0.6708860759493671
24,J17,Pre,117,47,29,41,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.4017094017094017
24,J17,Post,37,18,10,9,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.4864864864864865
24,J18,Pre,45,17,14,14,20250222,2025-02-22,Victoria,J24,1.0,0.0,90.0,6.0,1,0.37777777777777777
24,J18,Post,1109,915,76,118,20250222,2025-02-22,Victoria,J24,1.0,0.0,90.0,6.0,1,0.8250676284941388
24,J19,Pre,74,23,19,32,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.3108108108108108
24,J19,Post,124,54,41,29,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.43548387096774194
24,J20,Pre,229,80,67,82,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.34934497816593885
24,J20,Post,53,26,11,16,20250222,2025-02-22,Victoria,J24,0.0,0.0,0.0,,0,0.49056603773584906
24,J21,Pre,84,31,20,33,20250222,2025-02-22,Victoria,J24,0.0,0.0,88.0,5.65,1,0.36904761904761907
24,J21,Post,683,413,122,148,20250222,2025-02-22,Victoria,J24,0.0,0.0,88.0,5.65,1,0.6046852122986823
24,J22,Pre,237,59,82,96,20250222,2025-02-22,Victoria,J24,0.0,0.0,80.0,6.2,1,0.2489451476793249
24,J22,Post,762,511,101,150,20250222,2025-02-22,Victoria,J24,0.0,0.0,80.0,6.2,1,0.6706036745406824
24,J23,Pre,164,62,56,46,20250222,2025-02-22,Victoria,J24,0.0,0.0,45.0,4.67,1,0.3780487804878049
24,J23,Post,461,253,80,128,20250222,2025-02-22,Victoria,J24,0.0,0.0,45.0,4.67,1,0.5488069414316703
24,J24,Pre,130,45,45,40,20250222,2025-02-22,Victoria,J24,1.0,0.0,90.0,6.3,1,0.34615384615384615
24,J24,Post,1089,854,117,118,20250222,2025-02-22,Victoria,J24,1.0,0.0,90.0,6.3,1,0.7842056932966024
24,J25,Pre,140,61,28,51,20250222,2025-02-22,Victoria,J24,0.0,0.0,23.0,5.9,1,0.4357142857142857
24,J25,Post,572,364,113,95,20250222,2025-02-22,Victoria,J24,0.0,0.0,23.0,5.9,1,0.6363636363636364
25,J01,Pre,55,19,18,18,20250301,2025-03-01,Victoria,J25,0.0,0.0,26.0,4.81,1,0.34545454545454546
25,J01,Post,174,88,39,47,20250301,2025-03-01,Victoria,J25,0.0,0.0,26.0,4.81,1,0.5057471264367817
25,J02,Pre,153,66,44,43,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.43137254901960786
25,J02,Post,73,37,12,24,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.5068493150684932
25,J03,Pre,109,38,36,35,20250301,2025-03-01,Victoria,J25,0.0,0.0,90.0,5.13,1,0.3486238532110092
25,J03,Post,353,218,58,77,20250301,2025-03-01,Victoria,J25,0.0,0.0,90.0,5.13,1,0.6175637393767706
25,J04,Pre,205,60,62,83,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.2926829268292683
25,J04,Post,138,68,39,31,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.4927536231884058
25,J05,Pre,104,34,33,37,20250301,2025-03-01,Victoria,J25,0.0,0.0,78.0,4.92,1,0.3269230769230769
25,J05,Post,389,208,93,88,20250301,2025-03-01,Victoria,J25,0.0,0.0,78.0,4.92,1,0.5347043701799485
25,J06,Pre,61,20,14,27,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.32786885245901637
25,J06,Post,77,38,16,23,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.4935064935064935
25,J07,Pre,77,28,20,29,20250301,2025-03-01,Victoria,J25,0.0,1.0,42.0,6.24,1,0.36363636363636365
25,J07,Post,610,449,57,104,20250301,2025-03-01,Victoria,J25,0.0,1.0,42.0,6.24,1,0.7360655737704918
25,J08,Pre,62,22,18,22,20250301,2025-03-01,Victoria,J25,0.0,0.0,86.0,5.03,1,0.3548387096774194
25,J08,Post,184,99,41,44,20250301,2025-03-01,Victoria,J25,0.0,0.0,86.0,5.03,1,0.5380434782608695
25,J09,Pre,75,32,21,22,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.4266666666666667
25,J09,Post,29,13,5,11,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.4482758620689655
25,J10,Pre,83,26,31,26,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.3132530120481928
25,J10,Post,26,12,5,9,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.46153846153846156
25,J11,Pre,129,43,45,41,20250301,2025-03-01,Victoria,J25,0.0,0.0,81.0,4.48,1,0.3333333333333333
25,J11,Post,271,133,77,61,20250301,2025-03-01,Victoria,J25,0.0,0.0,81.0,4.48,1,0.4907749077490775
25,J12,Pre,44,14,17,13,20250301,2025-03-01,Victoria,J25,0.0,0.0,17.0,6.54,1,0.3181818181818182
25,J12,Post,528,345,68,115,20250301,2025-03-01,Victoria,J25,0.0,0.0,17.0,6.54,1,0.6534090909090909
25,J13,Pre,91,38,31,22,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.4175824175824176
25,J13,Post,6,2,1,3,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.3333333333333333
25,J14,Pre,20,7,6,7,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.35
25,J14,Post,23,9,7,7,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.391304347826087
25,J15,Pre,57,22,20,15,20250301,2025-03-01,Victoria,J25,0.0,0.0,23.0,6.33,1,0.38596491228070173
25,J15,Post,168,106,24,38,20250301,2025-03-01,Victoria,J25,0.0,0.0,23.0,6.33,1,0.6309523809523809
25,J16,Pre,75,26,22,27,20250301,2025-03-01,Victoria,J25,0.0,0.0,85.0,5.87,1,0.3466666666666667
25,J16,Post,243,136,60,47,20250301,2025-03-01,Victoria,J25,0.0,0.0,85.0,5.87,1,0.5596707818930041
25,J17,Pre,153,54,47,52,20250301,2025-03-01,Victoria,J25,0.0,0.0,83.0,6.13,1,0.35294117647058826
25,J17,Post,410,303,45,62,20250301,2025-03-01,Victoria,J25,0.0,0.0,83.0,6.13,1,0.7390243902439024
25,J18,Pre,167,73,46,48,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.437125748502994
25,J18,Post,134,56,42,36,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.417910447761194
25,J19,Pre,148,47,55,46,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.31756756756756754
25,J19,Post,25,11,5,9,20250301,2025-03-01,Victoria,J25,0.0,0.0,0.0,,0,0.44
25,J20,Pre,160,46,61,53,20250301,2025-03-01,Victoria,J25,1.0,0.0,90.0,4.96,1,0.2875
25,J20,Post,823,585,113,125,20250301,2025-03-01,Victoria,J25,1.0,0.0,90.0,4.96,1,0.7108140947752126
25,J21,Pre,224,72,67,85,20250301,2025-03-01,Victoria,J25,0.0,0.0,23.0,5.17,1,0.32142857142857145
25,J21,Post,613,376,133,104,20250301,2025-03-01,Victoria,J25,0.0,0.0,23.0,5.17,1,0.6133768352365416
25,J22,Pre,180,72,38,70,20250301,2025-03-01,Victoria,J25,0.0,0.0,78.0,4.86,1,0.4
25,J22,Post,536,313,116,107,20250301,2025-03-01,Victoria,J25,0.0,0.0,78.0,4.86,1,0.5839552238805971
25,J23,Pre,179,58,69,52,20250301,2025-03-01,Victoria,J25,1.0,0.0,87.0,6.72,1,0.3240223463687151
25,J23,Post,1256,1065,102,89,20250301,2025-03-01,Victoria,J25,1.0,0.0,87.0,6.72,1,0.8479299363057324
25,J24,Pre,237,65,68,104,20250301,2025-03-01,Victoria,J25,0.0,0.0,74.0,5.83,1,0.2742616033755274
25,J24,Post,698,468,83,147,20250301,2025-03-01,Victoria,J25,0.0,0.0,74.0,5.83,1,0.670487106017192
25,J25,Pre,68,26,21,21,20250301,2025-03-01,Victoria,J25,0.0,0.0,72.0,5.7,1,0.38235294117647056
25,J25,Post,529,319,90,120,20250301,2025-03-01,Victoria,J25,0.0,0.0,72.0,5.7,1,0.6030245746691871
26,J01,Pre,67,30,19,18,20250308,2025-03-08,Derrota,J26,0.0,0.0,0.0,,0,0.44776119402985076
26,J01,Post,0,0,0,0,20250308,2025-03-08,Derrota,J26,0.0,0.0,0.0,,0,
26,J02,Pre,150,62,39,49,20250308,2025-03-08,Derrota,J26,0.0,0.0,0.0,,0,0.41333333333333333
26,J02,Post,13,6,3,4,20250308,2025-03-08,Derrota,J26,0.0,0.0,0.0,,0,0.46153846153846156
26,J03,Pre,128,65,31,32,20250308,2025-03-08,Derrota,J26,0.0,0.0,21.0,6.46,1,0.5078125
26,J03,Post,310,81,126,103,20250308,2025-03-08,Derrota,J26,0.0,0.0,21.0,6.46,1,0.26129032258064516
26,J04,Pre,344,167,94,83,20250308,2025-03-08,Derrota,J26,0.0,0.0,85.0,5.79,1,0.48546511627906974
26,J04,Post,416,73,179,164,20250308,2025-03-08,Derrota,J26,0.0,0.0,85.0,5.79,1,0.17548076923076922
26,J05,Pre,139,47,54,38,20250308,2025-03-08,Derrota,J26,0.0,0.0,0.0,,0,0.3381294964028777
26,J05,Post,71,30,22,19,20250308,2025-03-08,Derrota,J26,0.0,0.0,0.0,,0,0.4225352112676056
26,J06,Pre,101,43,32,26,20250308,2025-03-08,Derrota,J26,0.0,1.0,74.0,6.21,1,0.42574257425742573
26,J06,Post,304,77,87,140,20250308,2025-03-08,Derrota,J26,0.0,1.0,74.0,6.21,1,0.2532894736842105
26,J07,Pre,119,56,27,36,20250308,2025-03-08,Derrota,J26,0.0,0.0,0.0,,0,0.47058823529411764
26,J07,Post,57,27,15,15,20250308,2025-03-08,Derrota,J26,0.0,0.0,0.0,,0,0.47368421052631576
26,J08,Pre,67,30,13,24,20250308,2025-03-08,Derrota,J26,0.0,0.0,59.0,6.45,1,0.44776119402985076
26,J08,Post,197,55,60,82,20250308,2025-03-08,Derrota,J26,0.0,0.0,59.0,6.45,1,0.27918781725888325
26,J09,Pre,158,75,31,52,20250308,2025-03-08,Derrota,J26,0.0,0.0,28.0,5.95,1,0.47468354430379744
26,J09,Post,418,148,129,141,20250308,2025-03-08,Derrota,J26,0.0,0.0,28.0,5.95,1,0.35406698564593303
26,J10,Pre,72,31,24,17,20250308,2025-03-08,Derrota,J26,0.0,0.0,0.0,,0,0.4305555555555556
26,J10,Post,70,35,17,18,20250308,2025-03-08,Derrota,J26,0.0,0.0,0.0,,0,0.5
