aficionado_id,sesiones_totales,duracion_media_min,pantallas_totales,gasto_total_eur,tasa_apertura_notif
AF-BC3CC8F485,69,3.6090909090909093,244.0,112.58,0.233502538071066
AF-BC4757B7FA,67,3.162954545454545,227.0,0.0,0.18433179723502305
AF-BC60462A58,391,7.448181818181819,450.0,20.23,0.5739130434782609
AF-BC7AF3562A,65,3.2786363636363633,193.0,0.0,0.18396226415094338
AF-BDA0BD8B3A,55,2.8449999999999998,176.0,0.0,0.1388888888888889
AF-BDDBD950A0,421,8.833409090909091,550.0,79.36,0.7777777777777778
AF-BDFAA47536,302,6.942045454545454,442.0,0.0,0.5211267605633803
AF-BE254D0C5C,375,9.275454545454545,573.0,29.6,0.6347826086956522
AF-BE3747E8CE,77,3.871590909090909,223.0,26.38,0.3145539906103286
AF-BE4F399505,326,8.835454545454546,580.0,85.60000000000001,0.5700483091787439
AF-BED79B928A,11,0.6086363636363636,41.0,0.0,0.060109289617486336
AF-BEE709EF3C,53,3.0974999999999997,197.0,37.8,0.23333333333333334
AF-BEF8E6C02E,331,9.988863636363636,606.0,10.14,0.6171171171171171
AF-BF211F57B8,328,9.963863636363635,612.0,29.02,0.5850622406639004
AF-BF2AA16B02,329,7.712954545454545,487.0,49.95,0.5979899497487438
AF-BFACCABAAF,86,4.272272727272727,275.0,0.0,0.205
AF-BFE4BEF742,375,8.519090909090908,529.0,110.21,0.6180904522613065
AF-C06997C531,26,1.534318181818182,83.0,0.0,0.06796116504854369
AF-C0BC49E0DD,34,2.5425,149.0,0.0,0.12568306010928962
AF-C0C696BEE6,300,8.209772727272728,507.0,42.25,0.5701754385964912
AF-C16E980D17,95,4.462727272727272,305.0,0.0,0.2831050228310502
AF-C1A4896EF2,391,9.343863636363636,579.0,170.72,0.5668202764976958
AF-C1D4C0AE84,115,6.274772727272727,383.0,25.24,0.34545454545454546
AF-C245DC3177,2,0.09363636363636364,6.0,0.0,0.011049723756906077
AF-C2C72E4F69,87,3.7236363636363636,233.0,0.0,0.27906976744186046
AF-C2D0DB0134,343,7.624318181818182,466.0,114.75999999999999,0.6267281105990783
AF-C2E44A7EF9,432,10.75,647.0,125.65,0.6932773109243697
AF-C3589AFEC7,53,2.8502272727272726,196.0,0.0,0.2191780821917808
AF-C38A9A8284,103,4.509318181818181,274.0,28.59,0.2898550724637681
AF-C40C492835,161,6.65840909090909,415.0,9.09,0.3697478991596639
AF-C43A2C0728,276,7.742045454545454,468.0,62.86,0.4590909090909091
AF-C47B01CF84,338,6.8131818181818184,435.0,129.69,0.5275229357798165
AF-C487B546D4,286,8.700681818181819,546.0,0.0,0.5492957746478874
AF-C4AED358FF,218,6.372954545454546,411.0,34.16,0.47085201793721976
AF-C4B8AF7629,237,7.665909090909091,436.0,196.36,0.45089285714285715
AF-C4C9A84099,156,5.423863636363636,326.0,65.27,0.3333333333333333
AF-C4F0A7B022,300,7.993636363636364,498.0,0.0,0.5541125541125541
AF-C64F470B60,89,4.663181818181818,261.0,47.8,0.28440366972477066
AF-C6A3BFEBC0,390,10.432045454545454,656.0,63.599999999999994,0.6788990825688074
AF-C714133C8D,6,0.7054545454545454,43.0,0.0,0.023391812865497075
AF-C76051026A,81,4.603863636363636,286.0,0.0,0.23404255319148937
AF-C806163C21,21,1.833181818181818,131.0,0.0,0.0546448087431694
AF-C80C626CD6,388,9.155909090909091,535.0,163.42000000000002,0.5954545454545455
AF-C8F99B68A8,62,3.5904545454545453,228.0,0.0,0.21585903083700442
AF-C9372170CB,116,5.965909090909091,354.0,0.0,0.2647058823529412
AF-C93EC18D53,310,7.865,521.0,0.0,0.5934579439252337
AF-C950718288,127,5.091818181818182,342.0,17.72,0.2694063926940639
AF-C96BAE872D,39,2.688181818181818,188.0,0.0,0.12626262626262627
AF-C97ADEEAFA,105,4.290909090909091,256.0,0.0,0.2644628099173554
AF-C9CBEEA8D8,284,9.327045454545454,606.0,68.81,0.5714285714285714
AF-C9F39C1ED2,66,3.7545454545454544,238.0,0.0,0.2981651376146789
AF-CA66B53950,245,6.778181818181818,408.0,50.03,0.4247787610619469
AF-CA75C1A6E9,308,7.176136363636363,452.0,18.97,0.5281385281385281
AF-CAA11DA12E,284,7.534772727272728,452.0,7.27,0.5069124423963134
AF-CAD73F7733,8,0.5918181818181818,36.0,0.0,0.029069767441860465
AF-CB502B2653,347,9.541363636363636,591.0,54.169999999999995,0.6244343891402715
AF-CB5C4B455C,439,8.495909090909091,537.0,65.21,0.6355140186915887
AF-CB6DAEA47C,73,3.5854545454545454,223.0,0.0,0.1989795918367347
AF-CB99CADC91,295,7.851363636363636,476.0,65.85,0.4931506849315068
AF-CC61FCCE2F,347,8.958409090909091,562.0,105.47,0.5833333333333334
AF-CCA56DB742,67,4.201363636363637,258.0,0.0,0.19
AF-CCAD65DC85,238,7.011363636363637,474.0,0.0,0.4765957446808511
AF-CCC266A90D,382,8.004999999999999,505.0,79.78999999999999,0.6527777777777778
AF-CE4B0BF811,395,7.887272727272728,456.0,36.6,0.6322314049586777
AF-CE74556850,41,2.982727272727273,177.0,0.0,0.15263157894736842
AF-CE7F276EB8,290,8.762272727272729,533.0,71.49000000000001,0.5529953917050692
AF-CE8D68B208,128,6.881363636363636,415.0,0.0,0.3150684931506849
AF-CEA03B8CF3,384,9.137954545454546,559.0,160.63,0.6307053941908713
AF-CED4C7BE18,357,7.949545454545454,492.0,0.0,0.5642201834862385
AF-CF6B499188,106,5.143863636363637,279.0,0.0,0.22784810126582278
AF-CF6CE97B3D,185,5.038409090909091,296.0,124.99,0.42616033755274263
AF-CFCA38D54A,41,2.863409090909091,188.0,0.0,0.13592233009708737
AF-CFFC781C73,422,11.612499999999999,697.0,188.57999999999998,0.6859903381642513
AF-CFFE1972FB,226,7.196363636363636,418.0,90.1,0.4493927125506073
AF-D019E6F21E,137,5.3522727272727275,323.0,49.25,0.37383177570093457
AF-D01CA12D7A,333,9.161136363636363,598.0,74.41,0.5677966101694916
AF-D0668D260E,100,4.965909090909091,319.0,0.0,0.2317596566523605
AF-D14DF871ED,13,0.8868181818181818,57.0,0.0,0.05405405405405406
AF-D17BE07C0D,272,7.100909090909091,442.0,25.49,0.48325358851674644
AF-D1FA14B7A6,80,4.282045454545455,256.0,32.87,0.23557692307692307
AF-D2552496E5,295,8.132045454545455,515.0,105.64999999999999,0.5574468085106383
AF-D26D1F6C4C,415,11.511363636363637,692.0,72.09,0.7053571428571429
AF-D274A3FBF1,434,10.599545454545455,657.0,83.92999999999999,0.7302325581395349
AF-D28FFBDC95,322,8.68409090909091,544.0,34.95,0.5188284518828452
AF-D29FDFFAFD,55,3.287272727272727,213.0,0.0,0.18691588785046728
AF-D2C1306F5E,380,8.834090909090909,520.0,213.69,0.6860986547085202
AF-D2C289A3F9,133,5.073863636363637,307.0,12.58,0.2512820512820513
AF-D2CFE82CF0,286,9.7725,626.0,81.59,0.4727272727272727
AF-D30DFE1CA4,45,3.1240909090909095,182.0,0.0,0.14883720930232558
AF-D33A020946,350,8.317954545454546,540.0,29.95,0.6425339366515838
AF-D33EF28119,151,5.318409090909091,318.0,45.23,0.27358490566037735
AF-D392C2E5DA,161,7.069999999999999,420.0,115.95,0.36
AF-D39637D5B4,214,6.0609090909090915,378.0,157.34,0.4354066985645933
AF-D3A901A139,424,9.787272727272727,588.0,42.08,0.6334661354581673
AF-D3DC773EC5,319,6.952500000000001,446.0,32.28,0.5526315789473685
AF-D41FD58C26,160,5.7075,376.0,63.04,0.33649289099526064
AF-D4812056DA,127,5.2934090909090905,337.0,17.73,0.38164251207729466
AF-D4860A84B1,359,7.851590909090908,521.0,13.87,0.6172839506172839
AF-D4888DA03A,90,3.9895454545454543,244.0,14.82,0.25
AF-D4A8A1E4BD,317,8.48340909090909,537.0,127.86999999999999,0.5198019801980198
AF-D4B0D79CB5,70,3.2609090909090908,197.0,0.0,0.25
AF-D4E8FBC71F,84,4.122045454545455,235.0,0.0,0.2775330396475771
AF-D526264E23,118,5.571818181818181,335.0,0.0,0.3333333333333333
AF-D5545C86D5,341,8.878636363636364,548.0,62.58,0.5714285714285714
AF-D58924D2B0,5,0.33840909090909094,24.0,0.0,0.017341040462427744
AF-D5A6C63BAF,441,8.859545454545454,556.0,66.36,0.6941747572815534
AF-D5EAE715D3,274,8.622954545454546,570.0,40.04,0.49514563106796117
AF-D60E0395A7,145,4.515227272727272,322.0,68.53,0.37130801687763715
AF-D63E2893EC,377,10.055,626.0,0.0,0.6666666666666666
AF-D65191B26C,300,8.65931818181818,527.0,36.81,0.5906976744186047
AF-D65659ABAF,81,4.022954545454545,243.0,0.0,0.2398190045248869
AF-D66A7EED5F,108,6.119772727272727,361.0,0.0,0.29292929292929293
AF-D672183C04,96,4.903409090909091,302.0,0.0,0.22105263157894736
AF-D67A3466DB,201,5.788636363636364,349.0,100.03,0.39915966386554624
AF-D6874836A0,76,3.973181818181818,242.0,0.0,0.21578947368421053
AF-D68A3F1010,77,3.7713636363636365,258.0,0.0,0.2641509433962264
AF-D6DDD71315,389,8.987954545454546,548.0,14.52,0.6025641025641025
AF-D79AA1B6BC,358,9.059545454545455,539.0,69.82,0.6097560975609756
AF-D8010F6B6D,72,4.142954545454545,243.0,0.0,0.252212389380531
AF-D8F0A475CF,377,9.088181818181818,566.0,31.39,0.6437768240343348
AF-D8F72C4218,93,4.331363636363637,302.0,0.0,0.25870646766169153
AF-D9326E0A8A,279,7.632045454545454,461.0,153.37,0.5502183406113537
AF-D98676D7FD,132,5.523181818181818,341.0,0.0,0.27149321266968324
AF-D9B48CFA7C,239,6.9736363636363645,424.0,13.42,0.502283105022831
AF-D9DDFDB5D5,291,6.4606818181818175,415.0,30.91,0.4036697247706422
AF-DA1D163EF6,294,7.955227272727272,502.0,13.81,0.4955357142857143
AF-DA1E27813C,302,7.033636363636364,457.0,20.42,0.5518672199170125
AF-DA76A4ED37,338,7.563863636363636,450.0,0.0,0.5233644859813084
AF-DA94774B70,349,8.431363636363637,550.0,103.85,0.5707964601769911
AF-DAA504E9E4,37,2.9231818181818183,165.0,36.98,0.10294117647058823
AF-DAAB6FFE3D,100,4.13,271.0,0.0,0.2669491525423729
AF-DAFD40896B,335,8.034545454545453,476.0,0.0,0.5265486725663717
AF-DB0819D155,365,8.09840909090909,496.0,21.06,0.6285714285714286
AF-DB248B5054,300,7.385,439.0,109.50999999999999,0.5396039603960396
AF-DB4A0EB5D7,103,4.198181818181818,260.0,0.0,0.2680851063829787
AF-DB9356FFA0,48,3.482727272727273,212.0,0.0,0.16580310880829016
AF-DC3A86274E,373,9.700454545454546,603.0,0.0,0.6142857142857143
AF-DC91E7DC07,84,4.630227272727272,298.0,28.54,0.23737373737373738
AF-DCCE581116,346,7.448636363636364,437.0,0.0,0.579185520361991
AF-DCE9CF55E3,56,3.7547727272727274,250.0,43.62,0.25654450261780104
AF-DD0CD0D166,109,4.717727272727273,300.0,0.0,0.27014218009478674
AF-DD360253B0,404,8.968181818181819,592.0,63.73,0.6338028169014085
AF-DD6658753A,466,10.582045454545455,636.0,53.050000000000004,0.7511520737327189
AF-DD73ADE7FD,98,4.377954545454545,290.0,0.0,0.24766355140186916
AF-DDAC028467,352,9.212954545454545,526.0,141.07,0.6428571428571429
AF-DDF84C537F,91,5.447954545454546,354.0,47.5,0.31527093596059114
AF-DE402FBFD6,36,2.122727272727273,127.0,0.0,0.1330049261083744
AF-DF9D95D570,119,4.83840909090909,304.0,0.0,0.26635514018691586
AF-E0A8AA3606,77,4.236590909090909,270.0,0.0,0.2920353982300885
AF-E14DC17E78,418,7.944090909090909,491.0,18.12,0.6280193236714976
AF-E157D93074,282,7.861363636363635,454.0,187.51,0.5454545454545454
AF-E17825CED2,56,2.403181818181818,140.0,0.0,0.18407960199004975
AF-E1C4EEA8F9,324,7.073863636363637,451.0,82.50999999999999,0.5857142857142857
AF-E1E0CC4964,6,0.6770454545454545,45.0,0.0,0.03225806451612903
AF-E233B7A0A7,387,10.808409090909091,689.0,28.42,0.6287128712871287
AF-E252B9DEB0,125,5.489772727272728,365.0,0.0,0.2714285714285714
AF-E253835673,22,2.005909090909091,111.0,0.0,0.09523809523809523
AF-E25A1063D1,133,5.757045454545454,354.0,0.0,0.3523809523809524
AF-E304D4E58A,59,3.0029545454545454,185.0,0.0,0.20812182741116753
AF-E33131BB8B,9,0.6495454545454545,40.0,0.0,0.04568527918781726
AF-E34428C513,10,0.6797727272727273,38.0,0.0,0.032432432432432434
AF-E350A07C33,340,7.642499999999999,481.0,36.72,0.6583333333333333
AF-E37E95AB99,405,9.761363636363637,592.0,32.75,0.6512605042016807
AF-E3B262C636,80,4.968863636363636,286.0,0.0,0.2636363636363636
AF-E4411B9DA3,90,4.115227272727273,266.0,0.0,0.24663677130044842
AF-E477BF3742,56,4.139772727272727,244.0,0.0,0.1717171717171717
AF-E4E53CE38A,159,6.406136363636364,406.0,38.81999999999999,0.3879310344827586
AF-E506FB0B5B,64,3.3502272727272726,208.0,40.62,0.18840579710144928
AF-E51BBBA74D,16,1.3270454545454546,77.0,0.0,0.07407407407407407
AF-E54814A591,293,9.086136363636363,589.0,0.0,0.4954545454545455
AF-E54BDDDC16,141,5.63,373.0,105.33000000000001,0.35046728971962615
AF-E57E35A70D,28,1.5247727272727274,101.0,0.0,0.11312217194570136
AF-E58B5E305C,390,9.063181818181818,603.0,0.0,0.659919028340081
AF-E643716928,21,1.733409090909091,102.0,49.47,0.085
AF-E6B1572580,336,8.375454545454545,556.0,48.629999999999995,0.5635593220338984
AF-E6C403B3D1,135,5.047954545454545,335.0,0.0,0.3598130841121495
AF-E6CB085649,75,4.294090909090909,297.0,0.0,0.2863849765258216
AF-E716D868F6,325,7.51,504.0,18.82,0.589041095890411
AF-E78600F0D8,60,3.777272727272727,218.0,0.0,0.2372093023255814
AF-E7A57C950D,331,9.415909090909091,588.0,62.31999999999999,0.5348837209302325
AF-E7F9DD59D3,175,5.824545454545455,324.0,24.380000000000003,0.3495575221238938
AF-E810EC3CBE,170,5.5775,326.0,69.25999999999999,0.34234234234234234
AF-E8471D527C,120,5.931136363636364,349.0,89.37,0.39545454545454545
AF-E8A89D0519,299,6.553409090909091,375.0,11.9,0.4889867841409692
AF-E8DC663CE9,232,6.961590909090909,436.0,36.92,0.5529953917050692
AF-E91D4B70F7,292,8.099545454545455,484.0,150.32,0.48672566371681414
AF-E94D66D8D3,333,7.58590909090909,445.0,45.36,0.5633802816901409
AF-E9715A55AC,375,9.254545454545454,579.0,175.5,0.5879828326180258
AF-EA6C039823,107,4.078863636363637,260.0,0.0,0.2857142857142857
AF-EA85019ABD,58,3.401818181818182,173.0,0.0,0.18811881188118812
AF-EAB0CDA669,88,4.008181818181819,231.0,0.0,0.2772727272727273
AF-EB0C8B61A0,103,5.8175,334.0,9.16,0.32727272727272727
AF-EB834A9CC6,272,8.35909090909091,542.0,145.58,0.45410628019323673
AF-EB8E9EE952,16,1.2697727272727273,78.0,0.0,0.09137055837563451
AF-EBD5DE8DBC,76,3.7486363636363635,219.0,10.89,0.2374429223744292
AF-EC06C49A1E,15,1.2034090909090909,77.0,0.0,0.05649717514124294
AF-ECAE472D86,333,8.078863636363637,427.0,26.13,0.6183574879227053
AF-ECFDDC9758,429,7.509090909090909,479.0,40.760000000000005,0.7142857142857143
AF-ED0F0DFAB5,144,5.491363636363636,325.0,10.27,0.3275862068965517
AF-ED86437C03,125,5.348863636363636,293.0,0.0,0.34375
AF-EDC9062F13,93,4.7911363636363635,306.0,78.84,0.25229357798165136
AF-EDE444A92F,131,5.212954545454545,314.0,0.0,0.2644230769230769
AF-EE669B5438,38,2.3759090909090905,155.0,0.0,0.16145833333333334
AF-EE8EE096FF,95,4.48590909090909,273.0,0.0,0.24669603524229075
AF-EE99C4E2F9,10,0.5518181818181819,31.0,0.0,0.015384615384615385
AF-EEA32A92A8,318,8.179545454545455,534.0,192.84,0.5132743362831859
AF-EEC77204DC,147,6.114090909090908,386.0,151.95,0.32857142857142857
AF-EECCE260D9,449,8.511818181818182,570.0,96.93,0.6788990825688074
AF-EF380CD6EF,78,5.294545454545455,338.0,0.0,0.2985781990521327
AF-EF7CDBE0E4,17,1.3413636363636363,91.0,0.0,0.07035175879396985
AF-EFCA65B407,7,0.7279545454545455,41.0,0.0,0.05670103092783505
AF-EFCDCAADF4,284,7.112272727272727,434.0,0.0,0.5422885572139303
AF-F0194A4D43,201,6.556590909090909,378.0,61.54,0.4186046511627907
AF-F03361363C,94,4.7727272727272725,275.0,0.0,0.27927927927927926
AF-F06C58B2ED,151,5.918181818181818,348.0,72.73,0.35585585585585583
AF-F09419F9A4,99,4.421363636363636,293.0,109.28,0.21153846153846154
AF-F0FDF79CFE,135,5.195,307.0,54.949999999999996,0.3163265306122449
AF-F111EFA00C,360,8.312045454545455,554.0,49.28,0.6431372549019608
AF-F1AE71CD27,292,6.984545454545454,445.0,0.0,0.5432098765432098
AF-F205E2718D,142,6.461818181818182,391.0,12.55,0.27488151658767773
AF-F2BC9C6A4A,118,4.802045454545454,337.0,0.0,0.27
AF-F2C8071FFD,313,8.216818181818182,474.0,13.13,0.5876777251184834
AF-F3702708F3,149,4.9795454545454545,317.0,84.56,0.336322869955157
AF-F3C8510AA6,7,0.4754545454545455,27.0,0.0,0.04736842105263158
AF-F3E564F927,127,5.382727272727273,334.0,38.87,0.2629310344827586
AF-F400E58470,167,6.149545454545454,374.0,3.01,0.4056603773584906
AF-F42F27000D,272,7.486818181818182,490.0,57.8,0.5329949238578681
AF-F43DBABDC9,175,5.97340909090909,338.0,0.0,0.3930131004366812
AF-F460442BFB,62,3.506590909090909,211.0,0.0,0.19004524886877827
AF-F4E6EAE2E4,402,9.776818181818182,585.0,49.54,0.6666666666666666
AF-F4FDAB6E70,88,4.359545454545454,261.0,0.0,0.21287128712871287
AF-F55FCC8A41,252,8.192954545454546,492.0,25.58,0.4311111111111111
AF-F5AF38DE4D,395,8.890681818181818,521.0,70.78,0.5781990521327014
AF-F5D77309A8,82,3.5063636363636363,202.0,0.0,0.1650485436893204
AF-F651274BD0,420,9.065,572.0,25.32,0.5930735930735931
AF-F6C6A752B8,253,6.716136363636363,428.0,46.09,0.4331983805668016
AF-F7815FC299,366,9.585227272727273,637.0,23.15,0.5727272727272728
AF-F7B9C37CE4,306,6.132045454545454,374.0,140.73,0.6090909090909091
AF-F80DBCEDBE,361,9.645681818181819,622.0,37.62,0.5789473684210527
AF-F82DFE8137,38,2.035,135.0,0.0,0.1724137931034483
AF-F858FA6E51,7,0.8240909090909091,47.0,0.0,0.05521472392638037
AF-F8B3798CFF,326,8.895454545454545,537.0,118.23,0.6227272727272727
AF-F98BFAF0F4,64,2.912954545454545,173.0,0.0,0.22748815165876776
AF-F98E71C778,329,9.383863636363635,625.0,68.68,0.6119402985074627
AF-F9CFA62FD2,6,0.4193181818181818,33.0,0.0,0.027932960893854747
AF-FA61232878,334,7.930681818181818,480.0,97.41999999999999,0.5845410628019324
AF-FAA97FC643,38,2.6154545454545453,166.0,0.0,0.1559633027522936
AF-FABEBEC4A8,58,3.830909090909091,246.0,12.42,0.19791666666666666
AF-FAC61A9EE0,165,5.8104545454545455,373.0,0.0,0.40444444444444444
AF-FB007511E8,9,0.4847727272727273,33.0,0.0,0.047619047619047616
AF-FB1D6759B9,392,10.279545454545454,678.0,159.06,0.6666666666666666
AF-FB5CBC2F98,283,6.573409090909092,392.0,11.48,0.5244444444444445
AF-FBF5B7FB5B,214,5.956136363636364,399.0,63.07,0.4649122807017544
AF-FC5F6D22B8,212,7.268636363636364,459.0,194.7,0.3961352657004831
AF-FC84973CF3,63,2.7729545454545454,174.0,0.0,0.20098039215686275
AF-FCAD3EDDDB,312,8.724772727272727,553.0,0.0,0.55
AF-FD169E6D4F,124,4.554545454545455,280.0,23.79,0.3395348837209302
AF-FD358DC954,370,11.189318181818182,690.0,0.86,0.6570048309178744
AF-FD64D12480,4,0.3829545454545455,20.0,0.0,0.022099447513812154
AF-FD7B174E7D,436,8.980909090909092,590.0,29.68,0.6971153846153846
AF-FD9EBACEF7,490,10.232045454545455,610.0,34.370000000000005,0.6790697674418604
AF-FE23118368,325,8.68159090909091,533.0,31.45,0.5236051502145923
AF-FE4ED3A507,70,4.411818181818182,273.0,47.4,0.29901960784313725
AF-FE827538B4,66,2.9056818181818183,183.0,0.0,0.22488038277511962
AF-FEB5BD5D9D,5,0.5038636363636364,28.0,0.0,0.04371584699453552
AF-FF0A5628C3,361,9.344318181818181,625.0,21.86,0.6026200873362445
AF-FF88D0731A,39,2.898409090909091,166.0,0.0,0.1323529411764706
